t,l,R,eg
7.893000,0.637343,0.907448,0.138028
7.894000,0.637340,0.907466,0.138014
7.895000,0.637336,0.907485,0.138000
7.896000,0.637333,0.907503,0.137986
7.897000,0.637329,0.907522,0.137972
7.898000,0.637326,0.907540,0.137958
7.899000,0.637322,0.907558,0.137944
7.900000,0.637318,0.907577,0.137930
7.901000,0.637315,0.907595,0.137916
7.902000,0.637311,0.907614,0.137902
7.903000,0.637308,0.907632,0.137888
7.904000,0.637304,0.907650,0.137874
7.905000,0.637301,0.907669,0.137860
7.906000,0.637297,0.907687,0.137846
7.907000,0.637294,0.907705,0.137832
7.908000,0.637290,0.907724,0.137818
7.909000,0.637286,0.907742,0.137805
7.910000,0.637283,0.907761,0.137791
7.911000,0.637279,0.907779,0.137777
7.912000,0.637276,0.907797,0.137763
7.913000,0.637272,0.907816,0.137749
7.914000,0.637269,0.907834,0.137735
7.915000,0.637265,0.907852,0.137721
7.916000,0.637262,0.907870,0.137707
7.917000,0.637258,0.907889,0.137693
7.918000,0.637255,0.907907,0.137679
7.919000,0.637251,0.907925,0.137665
7.920000,0.637247,0.907944,0.137652
7.921000,0.637244,0.907962,0.137638
7.922000,0.637240,0.907980,0.137624
7.923000,0.637237,0.907999,0.137610
7.924000,0.637233,0.908017,0.137596
7.925000,0.637230,0.908035,0.137582
7.926000,0.637226,0.908053,0.137568
7.927000,0.637223,0.908072,0.137554
7.928000,0.637219,0.908090,0.137541
7.929000,0.637216,0.908108,0.137527
7.930000,0.637212,0.908126,0.137513
7.931000,0.637209,0.908145,0.137499
7.932000,0.637205,0.908163,0.137485
7.933000,0.637202,0.908181,0.137471
7.934000,0.637198,0.908199,0.137457
7.935000,0.637195,0.908217,0.137444
7.936000,0.637191,0.908236,0.137430
7.937000,0.637187,0.908254,0.137416
7.938000,0.637184,0.908272,0.137402
7.939000,0.637180,0.908290,0.137388
7.940000,0.637177,0.908308,0.137374
7.941000,0.637173,0.908327,0.137361
7.942000,0.637170,0.908345,0.137347
7.943000,0.637166,0.908363,0.137333
7.944000,0.637163,0.908381,0.137319
7.945000,0.637159,0.908399,0.137305
7.946000,0.637156,0.908417,0.137291
7.947000,0.637152,0.908436,0.137278
7.948000,0.637149,0.908454,0.137264
7.949000,0.637145,0.908472,0.137250
7.950000,0.637142,0.908490,0.137236
7.951000,0.637138,0.908508,0.137222
7.952000,0.637135,0.908526,0.137209
7.953000,0.637131,0.908544,0.137195
7.954000,0.637128,0.908562,0.137181
7.955000,0.637124,0.908580,0.137167
7.956000,0.637121,0.908599,0.137153
7.957000,0.637117,0.908617,0.137140
7.958000,0.637114,0.908635,0.137126
7.959000,0.637110,0.908653,0.137112
7.960000,0.637107,0.908671,0.137098
7.961000,0.637103,0.908689,0.137084
7.962000,0.637100,0.908707,0.137071
7.963000,0.637096,0.908725,0.137057
7.964000,0.637093,0.908743,0.137043
7.965000,0.637089,0.908761,0.137029
7.966000,0.637086,0.908779,0.137016
7.967000,0.637082,0.908797,0.137002
7.968000,0.637079,0.908815,0.136988
7.969000,0.637075,0.908833,0.136974
7.970000,0.637072,0.908851,0.136961
7.971000,0.637069,0.908869,0.136947
7.972000,0.637065,0.908887,0.136933
7.973000,0.637062,0.908905,0.136919
7.974000,0.637058,0.908923,0.136906
7.975000,0.637055,0.908941,0.136892
7.976000,0.637051,0.908959,0.136878
7.977000,0.637048,0.908977,0.136864
7.978000,0.637044,0.908995,0.136851
7.979000,0.637041,0.909013,0.136837
7.980000,0.637037,0.909031,0.136823
7.981000,0.637034,0.909049,0.136809
7.982000,0.637030,0.909067,0.136796
7.983000,0.637027,0.909085,0.136782
7.984000,0.637023,0.909103,0.136768
7.985000,0.637020,0.909121,0.136755
7.986000,0.637016,0.909139,0.136741
7.987000,0.637013,0.909157,0.136727
7.988000,0.637010,0.909175,0.136713
7.989000,0.637006,0.909193,0.136700
7.990000,0.637003,0.909211,0.136686
7.991000,0.636999,0.909229,0.136672
7.992000,0.636996,0.909247,0.136659
7.993000,0.636992,0.909265,0.136645
7.994000,0.636989,0.909282,0.136631
7.995000,0.636985,0.909300,0.136618
7.996000,0.636982,0.909318,0.136604
7.997000,0.636978,0.909336,0.136590
7.998000,0.636975,0.909354,0.136576
7.999000,0.636971,0.909372,0.136563
8.000000,0.636968,0.909390,0.136549
8.001000,0.636965,0.909408,0.136535
8.002000,0.636961,0.909425,0.136522
8.003000,0.636958,0.909443,0.136508
8.004000,0.636954,0.909461,0.136494
8.005000,0.636951,0.909479,0.136481
8.006000,0.636947,0.909497,0.136467
8.007000,0.636944,0.909515,0.136453
8.008000,0.636940,0.909533,0.136440
8.009000,0.636937,0.909550,0.136426
8.010000,0.636934,0.909568,0.136413
8.011000,0.636930,0.909586,0.136399
8.012000,0.636927,0.909604,0.136385
8.013000,0.636923,0.909622,0.136372
8.014000,0.636920,0.909639,0.136358
8.015000,0.636916,0.909657,0.136344
8.016000,0.636913,0.909675,0.136331
8.017000,0.636910,0.909693,0.136317
8.018000,0.636906,0.909711,0.136303
8.019000,0.636903,0.909728,0.136290
8.020000,0.636899,0.909746,0.136276
8.021000,0.636896,0.909764,0.136263
8.022000,0.636892,0.909782,0.136249
8.023000,0.636889,0.909799,0.136235
8.024000,0.636886,0.909817,0.136222
8.025000,0.636882,0.909835,0.136208
8.026000,0.636879,0.909853,0.136195
8.027000,0.636875,0.909870,0.136181
8.028000,0.636872,0.909888,0.136167
8.029000,0.636868,0.909906,0.136154
8.030000,0.636865,0.909923,0.136140
8.031000,0.636862,0.909941,0.136127
8.032000,0.636858,0.909959,0.136113
8.033000,0.636855,0.909977,0.136099
8.034000,0.636851,0.909994,0.136086
8.035000,0.636848,0.910012,0.136072
8.036000,0.636845,0.910030,0.136059
8.037000,0.636841,0.910047,0.136045
8.038000,0.636838,0.910065,0.136031
8.039000,0.636834,0.910083,0.136018
8.040000,0.636831,0.910100,0.136004
8.041000,0.636828,0.910118,0.135991
8.042000,0.636824,0.910136,0.135977
8.043000,0.636821,0.910153,0.135964
8.044000,0.636817,0.910171,0.135950
8.045000,0.636814,0.910189,0.135937
8.046000,0.636811,0.910206,0.135923
8.047000,0.636807,0.910224,0.135909
8.048000,0.636804,0.910241,0.135896
8.049000,0.636800,0.910259,0.135882
8.050000,0.636797,0.910277,0.135869
8.051000,0.636794,0.910294,0.135855
8.052000,0.636790,0.910312,0.135842
8.053000,0.636787,0.910329,0.135828
8.054000,0.636783,0.910347,0.135815
8.055000,0.636780,0.910365,0.135801
8.056000,0.636777,0.910382,0.135788
8.057000,0.636773,0.910400,0.135774
8.058000,0.636770,0.910417,0.135761
8.059000,0.636766,0.910435,0.135747
8.060000,0.636763,0.910453,0.135734
8.061000,0.636760,0.910470,0.135720
8.062000,0.636756,0.910488,0.135707
8.063000,0.636753,0.910505,0.135693
8.064000,0.636750,0.910523,0.135680
8.065000,0.636746,0.910540,0.135666
8.066000,0.636743,0.910558,0.135653
8.067000,0.636739,0.910575,0.135639
8.068000,0.636736,0.910593,0.135626
8.069000,0.636733,0.910610,0.135612
8.070000,0.636729,0.910628,0.135599
8.071000,0.636726,0.910645,0.135585
8.072000,0.636723,0.910663,0.135572
8.073000,0.636719,0.910680,0.135558
8.074000,0.636716,0.910698,0.135545
8.075000,0.636712,0.910715,0.135531
8.076000,0.636709,0.910733,0.135518
8.077000,0.636706,0.910750,0.135504
8.078000,0.636702,0.910768,0.135491
8.079000,0.636699,0.910785,0.135477
8.080000,0.636696,0.910803,0.135464
8.081000,0.636692,0.910820,0.135450
8.082000,0.636689,0.910838,0.135437
8.083000,0.636685,0.910855,0.135423
8.084000,0.636682,0.910872,0.135410
8.085000,0.636679,0.910890,0.135397
8.086000,0.636675,0.910907,0.135383
8.087000,0.636672,0.910925,0.135370
8.088000,0.636669,0.910942,0.135356
8.089000,0.636665,0.910960,0.135343
8.090000,0.636662,0.910977,0.135329
8.091000,0.636659,0.910994,0.135316
8.092000,0.636655,0.911012,0.135302
8.093000,0.636652,0.911029,0.135289
8.094000,0.636649,0.911047,0.135276
8.095000,0.636645,0.911064,0.135262
8.096000,0.636642,0.911081,0.135249
8.097000,0.636639,0.911099,0.135235
8.098000,0.636635,0.911116,0.135222
8.099000,0.636632,0.911133,0.135209
8.100000,0.636629,0.911151,0.135195
8.101000,0.636625,0.911168,0.135182
8.102000,0.636622,0.911186,0.135168
8.103000,0.636618,0.911203,0.135155
8.104000,0.636615,0.911220,0.135142
8.105000,0.636612,0.911238,0.135128
8.106000,0.636608,0.911255,0.135115
8.107000,0.636605,0.911272,0.135101
8.108000,0.636602,0.911290,0.135088
8.109000,0.636598,0.911307,0.135075
8.110000,0.636595,0.911324,0.135061
8.111000,0.636592,0.911341,0.135048
8.112000,0.636588,0.911359,0.135034
8.113000,0.636585,0.911376,0.135021
8.114000,0.636582,0.911393,0.135008
8.115000,0.636578,0.911411,0.134994
8.116000,0.636575,0.911428,0.134981
8.117000,0.636572,0.911445,0.134968
8.118000,0.636569,0.911462,0.134954
8.119000,0.636565,0.911480,0.134941
8.120000,0.636562,0.911497,0.134927
8.121000,0.636559,0.911514,0.134914
8.122000,0.636555,0.911532,0.134901
8.123000,0.636552,0.911549,0.134887
8.124000,0.636549,0.911566,0.134874
8.125000,0.636545,0.911583,0.134861
8.126000,0.636542,0.911600,0.134847
8.127000,0.636539,0.911618,0.134834
8.128000,0.636535,0.911635,0.134821
8.129000,0.636532,0.911652,0.134807
8.130000,0.636529,0.911669,0.134794
8.131000,0.636525,0.911687,0.134781
8.132000,0.636522,0.911704,0.134767
8.133000,0.636519,0.911721,0.134754
8.134000,0.636515,0.911738,0.134741
8.135000,0.636512,0.911755,0.134727
8.136000,0.636509,0.911772,0.134714
8.137000,0.636506,0.911790,0.134701
8.138000,0.636502,0.911807,0.134687
8.139000,0.636499,0.911824,0.134674
8.140000,0.636496,0.911841,0.134661
8.141000,0.636492,0.911858,0.134648
8.142000,0.636489,0.911875,0.134634
8.143000,0.636486,0.911893,0.134621
8.144000,0.636482,0.911910,0.134608
8.145000,0.636479,0.911927,0.134594
8.146000,0.636476,0.911944,0.134581
8.147000,0.636473,0.911961,0.134568
8.148000,0.636469,0.911978,0.134555
8.149000,0.636466,0.911995,0.134541
8.150000,0.636463,0.912013,0.134528
8.151000,0.636459,0.912030,0.134515
8.152000,0.636456,0.912047,0.134501
8.153000,0.636453,0.912064,0.134488
8.154000,0.636450,0.912081,0.134475
8.155000,0.636446,0.912098,0.134462
8.156000,0.636443,0.912115,0.134448
8.157000,0.636440,0.912132,0.134435
8.158000,0.636436,0.912149,0.134422
8.159000,0.636433,0.912166,0.134409
8.160000,0.636430,0.912183,0.134395
8.161000,0.636427,0.912200,0.134382
8.162000,0.636423,0.912217,0.134369
8.163000,0.636420,0.912235,0.134356
8.164000,0.636417,0.912252,0.134342
8.165000,0.636413,0.912269,0.134329
8.166000,0.636410,0.912286,0.134316
8.167000,0.636407,0.912303,0.134303
8.168000,0.636404,0.912320,0.134289
8.169000,0.636400,0.912337,0.134276
8.170000,0.636397,0.912354,0.134263
8.171000,0.636394,0.912371,0.134250
8.172000,0.636390,0.912388,0.134236
8.173000,0.636387,0.912405,0.134223
8.174000,0.636384,0.912422,0.134210
8.175000,0.636381,0.912439,0.134197
8.176000,0.636377,0.912456,0.134184
8.177000,0.636374,0.912473,0.134170
8.178000,0.636371,0.912490,0.134157
8.179000,0.636368,0.912507,0.134144
8.180000,0.636364,0.912524,0.134131
8.181000,0.636361,0.912541,0.134118
8.182000,0.636358,0.912558,0.134104
8.183000,0.636355,0.912575,0.134091
8.184000,0.636351,0.912591,0.134078
8.185000,0.636348,0.912608,0.134065
8.186000,0.636345,0.912625,0.134052
8.187000,0.636342,0.912642,0.134038
8.188000,0.636338,0.912659,0.134025
8.189000,0.636335,0.912676,0.134012
8.190000,0.636332,0.912693,0.133999
8.191000,0.636329,0.912710,0.133986
8.192000,0.636325,0.912727,0.133973
8.193000,0.636322,0.912744,0.133959
8.194000,0.636319,0.912761,0.133946
8.195000,0.636316,0.912778,0.133933
8.196000,0.636312,0.912794,0.133920
8.197000,0.636309,0.912811,0.133907
8.198000,0.636306,0.912828,0.133894
8.199000,0.636303,0.912845,0.133880
8.200000,0.636299,0.912862,0.133867
8.201000,0.636296,0.912879,0.133854
8.202000,0.636293,0.912896,0.133841
8.203000,0.636290,0.912913,0.133828
8.204000,0.636286,0.912929,0.133815
8.205000,0.636283,0.912946,0.133802
8.206000,0.636280,0.912963,0.133788
8.207000,0.636277,0.912980,0.133775
8.208000,0.636273,0.912997,0.133762
8.209000,0.636270,0.913014,0.133749
8.210000,0.636267,0.913030,0.133736
8.211000,0.636264,0.913047,0.133723
8.212000,0.636261,0.913064,0.133710
8.213000,0.636257,0.913081,0.133696
8.214000,0.636254,0.913098,0.133683
8.215000,0.636251,0.913114,0.133670
8.216000,0.636248,0.913131,0.133657
8.217000,0.636244,0.913148,0.133644
8.218000,0.636241,0.913165,0.133631
8.219000,0.636238,0.913182,0.133618
8.220000,0.636235,0.913198,0.133605
8.221000,0.636232,0.913215,0.133592
8.222000,0.636228,0.913232,0.133579
8.223000,0.636225,0.913249,0.133565
8.224000,0.636222,0.913265,0.133552
8.225000,0.636219,0.913282,0.133539
8.226000,0.636215,0.913299,0.133526
8.227000,0.636212,0.913316,0.133513
8.228000,0.636209,0.913332,0.133500
8.229000,0.636206,0.913349,0.133487
8.230000,0.636203,0.913366,0.133474
8.231000,0.636199,0.913383,0.133461
8.232000,0.636196,0.913399,0.133448
8.233000,0.636193,0.913416,0.133435
8.234000,0.636190,0.913433,0.133422
8.235000,0.636187,0.913449,0.133408
8.236000,0.636183,0.913466,0.133395
8.237000,0.636180,0.913483,0.133382
8.238000,0.636177,0.913499,0.133369
8.239000,0.636174,0.913516,0.133356
8.240000,0.636171,0.913533,0.133343
8.241000,0.636167,0.913550,0.133330
8.242000,0.636164,0.913566,0.133317
8.243000,0.636161,0.913583,0.133304
8.244000,0.636158,0.913599,0.133291
8.245000,0.636155,0.913616,0.133278
8.246000,0.636151,0.913633,0.133265
8.247000,0.636148,0.913649,0.133252
8.248000,0.636145,0.913666,0.133239
8.249000,0.636142,0.913683,0.133226
8.250000,0.636139,0.913699,0.133213
8.251000,0.636135,0.913716,0.133200
8.252000,0.636132,0.913733,0.133187
8.253000,0.636129,0.913749,0.133174
8.254000,0.636126,0.913766,0.133161
8.255000,0.636123,0.913782,0.133148
8.256000,0.636119,0.913799,0.133135
8.257000,0.636116,0.913816,0.133122
8.258000,0.636113,0.913832,0.133109
8.259000,0.636110,0.913849,0.133096
8.260000,0.636107,0.913865,0.133083
8.261000,0.636104,0.913882,0.133070
8.262000,0.636100,0.913899,0.133057
8.263000,0.636097,0.913915,0.133044
8.264000,0.636094,0.913932,0.133031
8.265000,0.636091,0.913948,0.133018
8.266000,0.636088,0.913965,0.133005
8.267000,0.636084,0.913981,0.132992
8.268000,0.636081,0.913998,0.132979
8.269000,0.636078,0.914014,0.132966
8.270000,0.636075,0.914031,0.132953
8.271000,0.636072,0.914048,0.132940
8.272000,0.636069,0.914064,0.132927
8.273000,0.636065,0.914081,0.132914
8.274000,0.636062,0.914097,0.132901
8.275000,0.636059,0.914114,0.132888
8.276000,0.636056,0.914130,0.132875
8.277000,0.636053,0.914147,0.132862
8.278000,0.636050,0.914163,0.132849
8.279000,0.636046,0.914180,0.132836
8.280000,0.636043,0.914196,0.132823
8.281000,0.636040,0.914213,0.132810
8.282000,0.636037,0.914229,0.132797
8.283000,0.636034,0.914246,0.132784
8.284000,0.636031,0.914262,0.132771
8.285000,0.636027,0.914279,0.132758
8.286000,0.636024,0.914295,0.132746
8.287000,0.636021,0.914311,0.132733
8.288000,0.636018,0.914328,0.132720
8.289000,0.636015,0.914344,0.132707
8.290000,0.636012,0.914361,0.132694
8.291000,0.636009,0.914377,0.132681
8.292000,0.636005,0.914394,0.132668
8.293000,0.636002,0.914410,0.132655
8.294000,0.635999,0.914426,0.132642
8.295000,0.635996,0.914443,0.132629
8.296000,0.635993,0.914459,0.132616
8.297000,0.635990,0.914476,0.132603
8.298000,0.635986,0.914492,0.132591
8.299000,0.635983,0.914509,0.132578
8.300000,0.635980,0.914525,0.132565
8.301000,0.635977,0.914541,0.132552
8.302000,0.635974,0.914558,0.132539
8.303000,0.635971,0.914574,0.132526
8.304000,0.635968,0.914590,0.132513
8.305000,0.635964,0.914607,0.132500
8.306000,0.635961,0.914623,0.132487
8.307000,0.635958,0.914640,0.132474
8.308000,0.635955,0.914656,0.132462
8.309000,0.635952,0.914672,0.132449
8.310000,0.635949,0.914689,0.132436
8.311000,0.635946,0.914705,0.132423
8.312000,0.635943,0.914721,0.132410
8.313000,0.635939,0.914738,0.132397
8.314000,0.635936,0.914754,0.132384
8.315000,0.635933,0.914770,0.132371
8.316000,0.635930,0.914787,0.132359
8.317000,0.635927,0.914803,0.132346
8.318000,0.635924,0.914819,0.132333
8.319000,0.635921,0.914836,0.132320
8.320000,0.635918,0.914852,0.132307
8.321000,0.635914,0.914868,0.132294
8.322000,0.635911,0.914885,0.132281
8.323000,0.635908,0.914901,0.132269
8.324000,0.635905,0.914917,0.132256
8.325000,0.635902,0.914933,0.132243
8.326000,0.635899,0.914950,0.132230
8.327000,0.635896,0.914966,0.132217
8.328000,0.635893,0.914982,0.132204
8.329000,0.635889,0.914998,0.132192
8.330000,0.635886,0.915015,0.132179
8.331000,0.635883,0.915031,0.132166
8.332000,0.635880,0.915047,0.132153
8.333000,0.635877,0.915063,0.132140
8.334000,0.635874,0.915080,0.132127
8.335000,0.635871,0.915096,0.132115
8.336000,0.635868,0.915112,0.132102
8.337000,0.635865,0.915128,0.132089
8.338000,0.635861,0.915145,0.132076
8.339000,0.635858,0.915161,0.132063
8.340000,0.635855,0.915177,0.132051
8.341000,0.635852,0.915193,0.132038
8.342000,0.635849,0.915209,0.132025
8.343000,0.635846,0.915226,0.132012
8.344000,0.635843,0.915242,0.131999
8.345000,0.635840,0.915258,0.131987
8.346000,0.635837,0.915274,0.131974
8.347000,0.635834,0.915290,0.131961
8.348000,0.635830,0.915307,0.131948
8.349000,0.635827,0.915323,0.131936
8.350000,0.635824,0.915339,0.131923
8.351000,0.635821,0.915355,0.131910
8.352000,0.635818,0.915371,0.131897
8.353000,0.635815,0.915387,0.131884
8.354000,0.635812,0.915404,0.131872
8.355000,0.635809,0.915420,0.131859
8.356000,0.635806,0.915436,0.131846
8.357000,0.635803,0.915452,0.131833
8.358000,0.635799,0.915468,0.131821
8.359000,0.635796,0.915484,0.131808
8.360000,0.635793,0.915500,0.131795
8.361000,0.635790,0.915517,0.131782
8.362000,0.635787,0.915533,0.131770
8.363000,0.635784,0.915549,0.131757
8.364000,0.635781,0.915565,0.131744
8.365000,0.635778,0.915581,0.131731
8.366000,0.635775,0.915597,0.131719
8.367000,0.635772,0.915613,0.131706
8.368000,0.635769,0.915629,0.131693
8.369000,0.635766,0.915645,0.131680
8.370000,0.635763,0.915661,0.131668
8.371000,0.635759,0.915677,0.131655
8.372000,0.635756,0.915694,0.131642
8.373000,0.635753,0.915710,0.131629
8.374000,0.635750,0.915726,0.131617
8.375000,0.635747,0.915742,0.131604
8.376000,0.635744,0.915758,0.131591
8.377000,0.635741,0.915774,0.131579
8.378000,0.635738,0.915790,0.131566
8.379000,0.635735,0.915806,0.131553
8.380000,0.635732,0.915822,0.131540
8.381000,0.635729,0.915838,0.131528
8.382000,0.635726,0.915854,0.131515
8.383000,0.635723,0.915870,0.131502
8.384000,0.635720,0.915886,0.131490
8.385000,0.635716,0.915902,0.131477
8.386000,0.635713,0.915918,0.131464
8.387000,0.635710,0.915934,0.131452
8.388000,0.635707,0.915950,0.131439
8.389000,0.635704,0.915966,0.131426
8.390000,0.635701,0.915982,0.131414
8.391000,0.635698,0.915998,0.131401
8.392000,0.635695,0.916014,0.131388
8.393000,0.635692,0.916030,0.131375
8.394000,0.635689,0.916046,0.131363
8.395000,0.635686,0.916062,0.131350
8.396000,0.635683,0.916078,0.131337
8.397000,0.635680,0.916094,0.131325
8.398000,0.635677,0.916110,0.131312
8.399000,0.635674,0.916126,0.131299
8.400000,0.635671,0.916142,0.131287
8.401000,0.635668,0.916158,0.131274
8.402000,0.635665,0.916173,0.131262
8.403000,0.635661,0.916189,0.131249
8.404000,0.635658,0.916205,0.131236
8.405000,0.635655,0.916221,0.131224
8.406000,0.635652,0.916237,0.131211
8.407000,0.635649,0.916253,0.131198
8.408000,0.635646,0.916269,0.131186
8.409000,0.635643,0.916285,0.131173
8.410000,0.635640,0.916301,0.131160
8.411000,0.635637,0.916317,0.131148
8.412000,0.635634,0.916333,0.131135
8.413000,0.635631,0.916348,0.131122
8.414000,0.635628,0.916364,0.131110
8.415000,0.635625,0.916380,0.131097
8.416000,0.635622,0.916396,0.131085
8.417000,0.635619,0.916412,0.131072
8.418000,0.635616,0.916428,0.131059
8.419000,0.635613,0.916444,0.131047
8.420000,0.635610,0.916460,0.131034
8.421000,0.635607,0.916475,0.131022
8.422000,0.635604,0.916491,0.131009
8.423000,0.635601,0.916507,0.130996
8.424000,0.635598,0.916523,0.130984
8.425000,0.635595,0.916539,0.130971
8.426000,0.635592,0.916555,0.130959
8.427000,0.635589,0.916570,0.130946
8.428000,0.635586,0.916586,0.130933
8.429000,0.635583,0.916602,0.130921
8.430000,0.635580,0.916618,0.130908
8.431000,0.635577,0.916634,0.130896
8.432000,0.635574,0.916649,0.130883
8.433000,0.635570,0.916665,0.130870
8.434000,0.635567,0.916681,0.130858
8.435000,0.635564,0.916697,0.130845
8.436000,0.635561,0.916713,0.130833
8.437000,0.635558,0.916728,0.130820
8.438000,0.635555,0.916744,0.130808
8.439000,0.635552,0.916760,0.130795
8.440000,0.635549,0.916776,0.130782
8.441000,0.635546,0.916791,0.130770
8.442000,0.635543,0.916807,0.130757
8.443000,0.635540,0.916823,0.130745
8.444000,0.635537,0.916839,0.130732
8.445000,0.635534,0.916854,0.130720
8.446000,0.635531,0.916870,0.130707
8.447000,0.635528,0.916886,0.130695
8.448000,0.635525,0.916902,0.130682
8.449000,0.635522,0.916917,0.130669
8.450000,0.635519,0.916933,0.130657
8.451000,0.635516,0.916949,0.130644
8.452000,0.635513,0.916964,0.130632
8.453000,0.635510,0.916980,0.130619
8.454000,0.635507,0.916996,0.130607
8.455000,0.635504,0.917012,0.130594
8.456000,0.635501,0.917027,0.130582
8.457000,0.635498,0.917043,0.130569
8.458000,0.635495,0.917059,0.130557
8.459000,0.635492,0.917074,0.130544
8.460000,0.635489,0.917090,0.130532
8.461000,0.635486,0.917106,0.130519
8.462000,0.635483,0.917121,0.130507
8.463000,0.635480,0.917137,0.130494
8.464000,0.635477,0.917153,0.130482
8.465000,0.635474,0.917168,0.130469
8.466000,0.635471,0.917184,0.130457
8.467000,0.635468,0.917200,0.130444
8.468000,0.635465,0.917215,0.130432
8.469000,0.635462,0.917231,0.130419
8.470000,0.635459,0.917247,0.130407
8.471000,0.635456,0.917262,0.130394
8.472000,0.635453,0.917278,0.130382
8.473000,0.635450,0.917293,0.130369
8.474000,0.635447,0.917309,0.130357
8.475000,0.635444,0.917325,0.130344
8.476000,0.635442,0.917340,0.130332
8.477000,0.635439,0.917356,0.130319
8.478000,0.635436,0.917371,0.130307
8.479000,0.635433,0.917387,0.130294
8.480000,0.635430,0.917403,0.130282
8.481000,0.635427,0.917418,0.130269
8.482000,0.635424,0.917434,0.130257
8.483000,0.635421,0.917449,0.130244
8.484000,0.635418,0.917465,0.130232
8.485000,0.635415,0.917481,0.130220
8.486000,0.635412,0.917496,0.130207
8.487000,0.635409,0.917512,0.130195
8.488000,0.635406,0.917527,0.130182
8.489000,0.635403,0.917543,0.130170
8.490000,0.635400,0.917558,0.130157
8.491000,0.635397,0.917574,0.130145
8.492000,0.635394,0.917589,0.130132
8.493000,0.635391,0.917605,0.130120
8.494000,0.635388,0.917620,0.130107
8.495000,0.635385,0.917636,0.130095
8.496000,0.635382,0.917652,0.130083
8.497000,0.635379,0.917667,0.130070
8.498000,0.635376,0.917683,0.130058
8.499000,0.635373,0.917698,0.130045
8.500000,0.635370,0.917714,0.130033
8.501000,0.635367,0.917729,0.130021
8.502000,0.635364,0.917745,0.130008
8.503000,0.635361,0.917760,0.129996
8.504000,0.635358,0.917776,0.129983
8.505000,0.635355,0.917791,0.129971
8.506000,0.635353,0.917806,0.129958
8.507000,0.635350,0.917822,0.129946
8.508000,0.635347,0.917837,0.129934
8.509000,0.635344,0.917853,0.129921
8.510000,0.635341,0.917868,0.129909
8.511000,0.635338,0.917884,0.129896
8.512000,0.635335,0.917899,0.129884
8.513000,0.635332,0.917915,0.129872
8.514000,0.635329,0.917930,0.129859
8.515000,0.635326,0.917946,0.129847
8.516000,0.635323,0.917961,0.129834
8.517000,0.635320,0.917976,0.129822
8.518000,0.635317,0.917992,0.129810
8.519000,0.635314,0.918007,0.129797
8.520000,0.635311,0.918023,0.129785
8.521000,0.635308,0.918038,0.129773
8.522000,0.635305,0.918054,0.129760
8.523000,0.635302,0.918069,0.129748
8.524000,0.635299,0.918084,0.129735
8.525000,0.635297,0.918100,0.129723
8.526000,0.635294,0.918115,0.129711
8.527000,0.635291,0.918131,0.129698
8.528000,0.635288,0.918146,0.129686
8.529000,0.635285,0.918161,0.129674
8.530000,0.635282,0.918177,0.129661
8.531000,0.635279,0.918192,0.129649
8.532000,0.635276,0.918207,0.129637
8.533000,0.635273,0.918223,0.129624
8.534000,0.635270,0.918238,0.129612
8.535000,0.635267,0.918253,0.129600
8.536000,0.635264,0.918269,0.129587
8.537000,0.635261,0.918284,0.129575
8.538000,0.635258,0.918300,0.129563
8.539000,0.635256,0.918315,0.129550
8.540000,0.635253,0.918330,0.129538
8.541000,0.635250,0.918346,0.129526
8.542000,0.635247,0.918361,0.129513
8.543000,0.635244,0.918376,0.129501
8.544000,0.635241,0.918391,0.129489
8.545000,0.635238,0.918407,0.129476
8.546000,0.635235,0.918422,0.129464
8.547000,0.635232,0.918437,0.129452
8.548000,0.635229,0.918453,0.129439
8.549000,0.635226,0.918468,0.129427
8.550000,0.635223,0.918483,0.129415
8.551000,0.635220,0.918499,0.129402
8.552000,0.635218,0.918514,0.129390
8.553000,0.635215,0.918529,0.129378
8.554000,0.635212,0.918544,0.129366
8.555000,0.635209,0.918560,0.129353
8.556000,0.635206,0.918575,0.129341
8.557000,0.635203,0.918590,0.129329
8.558000,0.635200,0.918605,0.129316
8.559000,0.635197,0.918621,0.129304
8.560000,0.635194,0.918636,0.129292
8.561000,0.635191,0.918651,0.129280
8.562000,0.635188,0.918666,0.129267
8.563000,0.635186,0.918682,0.129255
8.564000,0.635183,0.918697,0.129243
8.565000,0.635180,0.918712,0.129230
8.566000,0.635177,0.918727,0.129218
8.567000,0.635174,0.918743,0.129206
8.568000,0.635171,0.918758,0.129194
8.569000,0.635168,0.918773,0.129181
8.570000,0.635165,0.918788,0.129169
8.571000,0.635162,0.918803,0.129157
8.572000,0.635159,0.918819,0.129145
8.573000,0.635157,0.918834,0.129132
8.574000,0.635154,0.918849,0.129120
8.575000,0.635151,0.918864,0.129108
8.576000,0.635148,0.918879,0.129096
8.577000,0.635145,0.918895,0.129083
8.578000,0.635142,0.918910,0.129071
8.579000,0.635139,0.918925,0.129059
8.580000,0.635136,0.918940,0.129047
8.581000,0.635133,0.918955,0.129034
8.582000,0.635131,0.918970,0.129022
8.583000,0.635128,0.918985,0.129010
8.584000,0.635125,0.919001,0.128998
8.585000,0.635122,0.919016,0.128985
8.586000,0.635119,0.919031,0.128973
8.587000,0.635116,0.919046,0.128961
8.588000,0.635113,0.919061,0.128949
8.589000,0.635110,0.919076,0.128937
8.590000,0.635107,0.919091,0.128924
8.591000,0.635105,0.919107,0.128912
