t,l,R,eg
5.411000,0.979668,0.862592,0.168840
5.412000,0.979700,0.862620,0.168822
5.413000,0.979731,0.862649,0.168804
5.414000,0.979763,0.862677,0.168786
5.415000,0.979794,0.862705,0.168768
5.416000,0.979825,0.862734,0.168750
5.417000,0.979857,0.862762,0.168733
5.418000,0.979888,0.862790,0.168715
5.419000,0.979919,0.862819,0.168697
5.420000,0.979951,0.862847,0.168679
5.421000,0.979982,0.862875,0.168661
5.422000,0.980014,0.862903,0.168644
5.423000,0.980045,0.862932,0.168626
5.424000,0.980076,0.862960,0.168608
5.425000,0.980108,0.862988,0.168590
5.426000,0.980139,0.863016,0.168573
5.427000,0.980171,0.863044,0.168555
5.428000,0.980202,0.863072,0.168537
5.429000,0.980233,0.863101,0.168519
5.430000,0.980265,0.863129,0.168502
5.431000,0.980296,0.863157,0.168484
5.432000,0.980327,0.863185,0.168466
5.433000,0.980359,0.863213,0.168448
5.434000,0.980390,0.863241,0.168431
5.435000,0.980421,0.863269,0.168413
5.436000,0.980453,0.863297,0.168395
5.437000,0.980484,0.863325,0.168378
5.438000,0.980516,0.863353,0.168360
5.439000,0.980547,0.863381,0.168342
5.440000,0.980578,0.863409,0.168325
5.441000,0.980610,0.863437,0.168307
5.442000,0.980641,0.863465,0.168289
5.443000,0.980672,0.863493,0.168272
5.444000,0.980704,0.863521,0.168254
5.445000,0.980735,0.863549,0.168236
5.446000,0.980767,0.863577,0.168219
5.447000,0.980798,0.863605,0.168201
5.448000,0.980829,0.863633,0.168184
5.449000,0.980861,0.863661,0.168166
5.450000,0.980892,0.863689,0.168148
5.451000,0.980923,0.863717,0.168131
5.452000,0.980955,0.863744,0.168113
5.453000,0.980986,0.863772,0.168096
5.454000,0.981017,0.863800,0.168078
5.455000,0.981049,0.863828,0.168060
5.456000,0.981080,0.863856,0.168043
5.457000,0.981112,0.863883,0.168025
5.458000,0.981143,0.863911,0.168008
5.459000,0.981174,0.863939,0.167990
5.460000,0.981206,0.863967,0.167973
5.461000,0.981237,0.863995,0.167955
5.462000,0.981268,0.864022,0.167938
5.463000,0.981300,0.864050,0.167920
5.464000,0.981331,0.864078,0.167902
5.465000,0.981362,0.864105,0.167885
5.466000,0.981394,0.864133,0.167867
5.467000,0.981425,0.864161,0.167850
5.468000,0.981456,0.864188,0.167832
5.469000,0.981488,0.864216,0.167815
5.470000,0.981519,0.864244,0.167798
5.471000,0.981550,0.864271,0.167780
5.472000,0.981582,0.864299,0.167763
5.473000,0.981613,0.864326,0.167745
5.474000,0.981645,0.864354,0.167728
5.475000,0.981676,0.864382,0.167710
5.476000,0.981707,0.864409,0.167693
5.477000,0.981739,0.864437,0.167675
5.478000,0.981770,0.864464,0.167658
5.479000,0.981801,0.864492,0.167640
5.480000,0.981833,0.864519,0.167623
5.481000,0.981864,0.864547,0.167606
5.482000,0.981895,0.864574,0.167588
5.483000,0.981927,0.864602,0.167571
5.484000,0.981958,0.864629,0.167553
5.485000,0.981989,0.864657,0.167536
5.486000,0.982021,0.864684,0.167519
5.487000,0.982052,0.864711,0.167501
5.488000,0.982083,0.864739,0.167484
5.489000,0.982115,0.864766,0.167467
5.490000,0.982146,0.864794,0.167449
5.491000,0.982177,0.864821,0.167432
5.492000,0.982209,0.864848,0.167415
5.493000,0.982240,0.864876,0.167397
5.494000,0.982271,0.864903,0.167380
5.495000,0.982303,0.864930,0.167363
5.496000,0.982334,0.864958,0.167345
5.497000,0.982365,0.864985,0.167328
5.498000,0.982397,0.865012,0.167311
5.499000,0.982428,0.865039,0.167293
5.500000,0.982459,0.865067,0.167276
5.501000,0.982491,0.865094,0.167259
5.502000,0.982522,0.865121,0.167241
5.503000,0.982553,0.865148,0.167224
5.504000,0.982585,0.865176,0.167207
5.505000,0.982616,0.865203,0.167190
5.506000,0.982647,0.865230,0.167172
5.507000,0.982679,0.865257,0.167155
5.508000,0.982710,0.865284,0.167138
5.509000,0.982741,0.865311,0.167121
5.510000,0.982773,0.865339,0.167103
5.511000,0.982804,0.865366,0.167086
5.512000,0.982835,0.865393,0.167069
5.513000,0.982867,0.865420,0.167052
5.514000,0.982898,0.865447,0.167035
5.515000,0.982929,0.865474,0.167017
5.516000,0.982961,0.865501,0.167000
5.517000,0.982992,0.865528,0.166983
5.518000,0.983023,0.865555,0.166966
5.519000,0.983055,0.865582,0.166949
5.520000,0.983086,0.865609,0.166931
5.521000,0.983117,0.865636,0.166914
5.522000,0.983148,0.865663,0.166897
5.523000,0.983180,0.865690,0.166880
5.524000,0.983211,0.865717,0.166863
5.525000,0.983242,0.865744,0.166846
5.526000,0.983274,0.865771,0.166829
5.527000,0.983305,0.865798,0.166811
5.528000,0.983336,0.865825,0.166794
5.529000,0.983368,0.865852,0.166777
5.530000,0.983399,0.865879,0.166760
5.531000,0.983430,0.865906,0.166743
5.532000,0.983462,0.865932,0.166726
5.533000,0.983493,0.865959,0.166709
5.534000,0.983524,0.865986,0.166692
5.535000,0.983556,0.866013,0.166675
5.536000,0.983587,0.866040,0.166657
5.537000,0.983618,0.866067,0.166640
5.538000,0.983649,0.866093,0.166623
5.539000,0.983681,0.866120,0.166606
5.540000,0.983712,0.866147,0.166589
5.541000,0.983743,0.866174,0.166572
5.542000,0.983775,0.866200,0.166555
5.543000,0.983806,0.866227,0.166538
5.544000,0.983837,0.866254,0.166521
5.545000,0.983869,0.866281,0.166504
5.546000,0.983900,0.866307,0.166487
5.547000,0.983931,0.866334,0.166470
5.548000,0.983962,0.866361,0.166453
5.549000,0.983994,0.866387,0.166436
5.550000,0.984025,0.866414,0.166419
5.551000,0.984056,0.866441,0.166402
5.552000,0.984088,0.866467,0.166385
5.553000,0.984119,0.866494,0.166368
5.554000,0.984150,0.866521,0.166351
5.555000,0.984182,0.866547,0.166334
5.556000,0.984213,0.866574,0.166317
5.557000,0.984244,0.866600,0.166300
5.558000,0.984275,0.866627,0.166283
5.559000,0.984307,0.866653,0.166266
5.560000,0.984338,0.866680,0.166250
5.561000,0.984369,0.866706,0.166233
5.562000,0.984401,0.866733,0.166216
5.563000,0.984432,0.866759,0.166199
5.564000,0.984463,0.866786,0.166182
5.565000,0.984494,0.866812,0.166165
5.566000,0.984526,0.866839,0.166148
5.567000,0.984557,0.866865,0.166131
5.568000,0.984588,0.866892,0.166114
5.569000,0.984620,0.866918,0.166097
5.570000,0.984651,0.866945,0.166081
5.571000,0.984682,0.866971,0.166064
5.572000,0.984713,0.866997,0.166047
5.573000,0.984745,0.867024,0.166030
5.574000,0.984776,0.867050,0.166013
5.575000,0.984807,0.867077,0.165996
5.576000,0.984839,0.867103,0.165979
5.577000,0.984870,0.867129,0.165963
5.578000,0.984901,0.867156,0.165946
5.579000,0.984932,0.867182,0.165929
5.580000,0.984964,0.867208,0.165912
5.581000,0.984995,0.867234,0.165895
5.582000,0.985026,0.867261,0.165879
5.583000,0.985058,0.867287,0.165862
5.584000,0.985089,0.867313,0.165845
5.585000,0.985120,0.867339,0.165828
5.586000,0.985151,0.867366,0.165811
5.587000,0.985183,0.867392,0.165795
5.588000,0.985214,0.867418,0.165778
5.589000,0.985245,0.867444,0.165761
5.590000,0.985276,0.867471,0.165744
5.591000,0.985308,0.867497,0.165728
5.592000,0.985339,0.867523,0.165711
5.593000,0.985370,0.867549,0.165694
5.594000,0.985401,0.867575,0.165677
5.595000,0.985433,0.867601,0.165661
5.596000,0.985464,0.867627,0.165644
5.597000,0.985495,0.867653,0.165627
5.598000,0.985527,0.867680,0.165611
5.599000,0.985558,0.867706,0.165594
5.600000,0.985589,0.867732,0.165577
5.601000,0.985620,0.867758,0.165560
5.602000,0.985652,0.867784,0.165544
5.603000,0.985683,0.867810,0.165527
5.604000,0.985714,0.867836,0.165510
5.605000,0.985745,0.867862,0.165494
5.606000,0.985777,0.867888,0.165477
5.607000,0.985808,0.867914,0.165460
5.608000,0.985839,0.867940,0.165444
5.609000,0.985870,0.867966,0.165427
5.610000,0.985902,0.867992,0.165411
5.611000,0.985933,0.868018,0.165394
5.612000,0.985964,0.868044,0.165377
5.613000,0.985995,0.868070,0.165361
5.614000,0.986027,0.868095,0.165344
5.615000,0.986058,0.868121,0.165327
5.616000,0.986089,0.868147,0.165311
5.617000,0.986120,0.868173,0.165294
5.618000,0.986152,0.868199,0.165278
5.619000,0.986183,0.868225,0.165261
5.620000,0.986214,0.868251,0.165245
5.621000,0.986245,0.868276,0.165228
5.622000,0.986277,0.868302,0.165211
5.623000,0.986308,0.868328,0.165195
5.624000,0.986339,0.868354,0.165178
5.625000,0.986370,0.868380,0.165162
5.626000,0.986402,0.868405,0.165145
5.627000,0.986433,0.868431,0.165129
5.628000,0.986464,0.868457,0.165112
5.629000,0.986495,0.868483,0.165096
5.630000,0.986527,0.868508,0.165079
5.631000,0.986558,0.868534,0.165063
5.632000,0.986589,0.868560,0.165046
5.633000,0.986620,0.868585,0.165030
5.634000,0.986652,0.868611,0.165013
5.635000,0.986683,0.868637,0.164997
5.636000,0.986714,0.868662,0.164980
5.637000,0.986745,0.868688,0.164964
5.638000,0.986776,0.868714,0.164947
5.639000,0.986808,0.868739,0.164931
5.640000,0.986839,0.868765,0.164914
5.641000,0.986870,0.868791,0.164898
5.642000,0.986901,0.868816,0.164881
5.643000,0.986933,0.868842,0.164865
5.644000,0.986964,0.868867,0.164848
5.645000,0.986995,0.868893,0.164832
5.646000,0.987026,0.868918,0.164816
5.647000,0.987058,0.868944,0.164799
5.648000,0.987089,0.868969,0.164783
5.649000,0.987120,0.868995,0.164766
5.650000,0.987151,0.869020,0.164750
5.651000,0.987182,0.869046,0.164734
5.652000,0.987214,0.869071,0.164717
5.653000,0.987245,0.869097,0.164701
5.654000,0.987276,0.869122,0.164684
5.655000,0.987307,0.869148,0.164668
5.656000,0.987339,0.869173,0.164652
5.657000,0.987370,0.869199,0.164635
5.658000,0.987401,0.869224,0.164619
5.659000,0.987432,0.869249,0.164603
5.660000,0.987463,0.869275,0.164586
5.661000,0.987495,0.869300,0.164570
5.662000,0.987526,0.869326,0.164554
5.663000,0.987557,0.869351,0.164537
5.664000,0.987588,0.869376,0.164521
5.665000,0.987619,0.869402,0.164505
5.666000,0.987651,0.869427,0.164488
5.667000,0.987682,0.869452,0.164472
5.668000,0.987713,0.869478,0.164456
5.669000,0.987744,0.869503,0.164439
5.670000,0.987775,0.869528,0.164423
5.671000,0.987807,0.869553,0.164407
5.672000,0.987838,0.869579,0.164391
5.673000,0.987869,0.869604,0.164374
5.674000,0.987900,0.869629,0.164358
5.675000,0.987932,0.869654,0.164342
5.676000,0.987963,0.869679,0.164325
5.677000,0.987994,0.869705,0.164309
5.678000,0.988025,0.869730,0.164293
5.679000,0.988056,0.869755,0.164277
5.680000,0.988088,0.869780,0.164261
5.681000,0.988119,0.869805,0.164244
5.682000,0.988150,0.869830,0.164228
5.683000,0.988181,0.869856,0.164212
5.684000,0.988212,0.869881,0.164196
5.685000,0.988244,0.869906,0.164179
5.686000,0.988275,0.869931,0.164163
5.687000,0.988306,0.869956,0.164147
5.688000,0.988337,0.869981,0.164131
5.689000,0.988368,0.870006,0.164115
5.690000,0.988399,0.870031,0.164099
5.691000,0.988431,0.870056,0.164082
5.692000,0.988462,0.870081,0.164066
5.693000,0.988493,0.870106,0.164050
5.694000,0.988524,0.870131,0.164034
5.695000,0.988555,0.870156,0.164018
5.696000,0.988587,0.870181,0.164002
5.697000,0.988618,0.870206,0.163985
5.698000,0.988649,0.870231,0.163969
5.699000,0.988680,0.870256,0.163953
5.700000,0.988711,0.870281,0.163937
5.701000,0.988743,0.870306,0.163921
5.702000,0.988774,0.870331,0.163905
5.703000,0.988805,0.870356,0.163889
5.704000,0.988836,0.870381,0.163873
5.705000,0.988867,0.870406,0.163857
5.706000,0.988898,0.870431,0.163840
5.707000,0.988930,0.870455,0.163824
5.708000,0.988961,0.870480,0.163808
5.709000,0.988992,0.870505,0.163792
5.710000,0.989023,0.870530,0.163776
5.711000,0.989054,0.870555,0.163760
5.712000,0.989085,0.870580,0.163744
5.713000,0.989117,0.870604,0.163728
5.714000,0.989148,0.870629,0.163712
5.715000,0.989179,0.870654,0.163696
5.716000,0.989210,0.870679,0.163680
5.717000,0.989241,0.870704,0.163664
5.718000,0.989273,0.870728,0.163648
5.719000,0.989304,0.870753,0.163632
5.720000,0.989335,0.870778,0.163616
5.721000,0.989366,0.870802,0.163600
5.722000,0.989397,0.870827,0.163584
5.723000,0.989428,0.870852,0.163568
5.724000,0.989460,0.870877,0.163552
5.725000,0.989491,0.870901,0.163536
5.726000,0.989522,0.870926,0.163520
5.727000,0.989553,0.870951,0.163504
5.728000,0.989584,0.870975,0.163488
5.729000,0.989615,0.871000,0.163472
5.730000,0.989646,0.871024,0.163456
5.731000,0.989678,0.871049,0.163440
5.732000,0.989709,0.871074,0.163424
5.733000,0.989740,0.871098,0.163408
5.734000,0.989771,0.871123,0.163392
5.735000,0.989802,0.871147,0.163376
5.736000,0.989833,0.871172,0.163361
5.737000,0.989865,0.871196,0.163345
5.738000,0.989896,0.871221,0.163329
5.739000,0.989927,0.871246,0.163313
5.740000,0.989958,0.871270,0.163297
5.741000,0.989989,0.871295,0.163281
5.742000,0.990020,0.871319,0.163265
5.743000,0.990051,0.871343,0.163249
5.744000,0.990083,0.871368,0.163233
5.745000,0.990114,0.871392,0.163217
5.746000,0.990145,0.871417,0.163202
5.747000,0.990176,0.871441,0.163186
5.748000,0.990207,0.871466,0.163170
5.749000,0.990238,0.871490,0.163154
5.750000,0.990269,0.871515,0.163138
5.751000,0.990301,0.871539,0.163122
5.752000,0.990332,0.871563,0.163107
5.753000,0.990363,0.871588,0.163091
5.754000,0.990394,0.871612,0.163075
5.755000,0.990425,0.871636,0.163059
5.756000,0.990456,0.871661,0.163043
5.757000,0.990487,0.871685,0.163027
5.758000,0.990519,0.871709,0.163012
5.759000,0.990550,0.871734,0.162996
5.760000,0.990581,0.871758,0.162980
5.761000,0.990612,0.871782,0.162964
5.762000,0.990643,0.871807,0.162949
5.763000,0.990674,0.871831,0.162933
5.764000,0.990705,0.871855,0.162917
5.765000,0.990736,0.871879,0.162901
5.766000,0.990768,0.871904,0.162886
5.767000,0.990799,0.871928,0.162870
5.768000,0.990830,0.871952,0.162854
5.769000,0.990861,0.871976,0.162838
5.770000,0.990892,0.872000,0.162823
5.771000,0.990923,0.872025,0.162807
5.772000,0.990954,0.872049,0.162791
5.773000,0.990985,0.872073,0.162775
5.774000,0.991017,0.872097,0.162760
5.775000,0.991048,0.872121,0.162744
5.776000,0.991079,0.872145,0.162728
5.777000,0.991110,0.872170,0.162713
5.778000,0.991141,0.872194,0.162697
5.779000,0.991172,0.872218,0.162681
5.780000,0.991203,0.872242,0.162666
5.781000,0.991234,0.872266,0.162650
5.782000,0.991266,0.872290,0.162634
5.783000,0.991297,0.872314,0.162619
5.784000,0.991328,0.872338,0.162603
5.785000,0.991359,0.872362,0.162587
5.786000,0.991390,0.872386,0.162572
5.787000,0.991421,0.872410,0.162556
5.788000,0.991452,0.872434,0.162540
5.789000,0.991483,0.872458,0.162525
5.790000,0.991514,0.872482,0.162509
5.791000,0.991546,0.872506,0.162493
5.792000,0.991577,0.872530,0.162478
5.793000,0.991608,0.872554,0.162462
5.794000,0.991639,0.872578,0.162447
5.795000,0.991670,0.872602,0.162431
5.796000,0.991701,0.872626,0.162415
5.797000,0.991732,0.872650,0.162400
5.798000,0.991763,0.872674,0.162384
5.799000,0.991794,0.872698,0.162369
5.800000,0.991825,0.872721,0.162353
5.801000,0.991857,0.872745,0.162338
5.802000,0.991888,0.872769,0.162322
5.803000,0.991919,0.872793,0.162306
5.804000,0.991950,0.872817,0.162291
5.805000,0.991981,0.872841,0.162275
5.806000,0.992012,0.872864,0.162260
5.807000,0.992043,0.872888,0.162244
5.808000,0.992074,0.872912,0.162229
5.809000,0.992105,0.872936,0.162213
5.810000,0.992136,0.872960,0.162198
5.811000,0.992167,0.872983,0.162182
5.812000,0.992199,0.873007,0.162167
5.813000,0.992230,0.873031,0.162151
5.814000,0.992261,0.873055,0.162136
5.815000,0.992292,0.873078,0.162120
5.816000,0.992323,0.873102,0.162105
5.817000,0.992354,0.873126,0.162089
5.818000,0.992385,0.873150,0.162074
5.819000,0.992416,0.873173,0.162058
5.820000,0.992447,0.873197,0.162043
5.821000,0.992478,0.873221,0.162027
5.822000,0.992509,0.873244,0.162012
5.823000,0.992540,0.873268,0.161996
5.824000,0.992571,0.873291,0.161981
5.825000,0.992603,0.873315,0.161966
5.826000,0.992634,0.873339,0.161950
5.827000,0.992665,0.873362,0.161935
5.828000,0.992696,0.873386,0.161919
5.829000,0.992727,0.873410,0.161904
5.830000,0.992758,0.873433,0.161888
5.831000,0.992789,0.873457,0.161873
5.832000,0.992820,0.873480,0.161858
5.833000,0.992851,0.873504,0.161842
5.834000,0.992882,0.873527,0.161827
5.835000,0.992913,0.873551,0.161812
5.836000,0.992944,0.873574,0.161796
5.837000,0.992975,0.873598,0.161781
5.838000,0.993006,0.873621,0.161765
5.839000,0.993038,0.873645,0.161750
5.840000,0.993069,0.873668,0.161735
5.841000,0.993100,0.873692,0.161719
5.842000,0.993131,0.873715,0.161704
5.843000,0.993162,0.873739,0.161689
5.844000,0.993193,0.873762,0.161673
5.845000,0.993224,0.873786,0.161658
5.846000,0.993255,0.873809,0.161643
5.847000,0.993286,0.873832,0.161627
5.848000,0.993317,0.873856,0.161612
5.849000,0.993348,0.873879,0.161597
5.850000,0.993379,0.873902,0.161581
5.851000,0.993410,0.873926,0.161566
5.852000,0.993441,0.873949,0.161551
5.853000,0.993472,0.873973,0.161536
5.854000,0.993503,0.873996,0.161520
5.855000,0.993534,0.874019,0.161505
5.856000,0.993565,0.874043,0.161490
5.857000,0.993596,0.874066,0.161474
5.858000,0.993628,0.874089,0.161459
5.859000,0.993659,0.874112,0.161444
5.860000,0.993690,0.874136,0.161429
5.861000,0.993721,0.874159,0.161413
5.862000,0.993752,0.874182,0.161398
5.863000,0.993783,0.874205,0.161383
5.864000,0.993814,0.874229,0.161368
5.865000,0.993845,0.874252,0.161352
5.866000,0.993876,0.874275,0.161337
5.867000,0.993907,0.874298,0.161322
5.868000,0.993938,0.874321,0.161307
5.869000,0.993969,0.874345,0.161292
5.870000,0.994000,0.874368,0.161276
5.871000,0.994031,0.874391,0.161261
5.872000,0.994062,0.874414,0.161246
5.873000,0.994093,0.874437,0.161231
5.874000,0.994124,0.874460,0.161216
5.875000,0.994155,0.874484,0.161200
5.876000,0.994186,0.874507,0.161185
5.877000,0.994217,0.874530,0.161170
5.878000,0.994248,0.874553,0.161155
5.879000,0.994279,0.874576,0.161140
5.880000,0.994310,0.874599,0.161125
5.881000,0.994341,0.874622,0.161110
5.882000,0.994372,0.874645,0.161094
5.883000,0.994403,0.874668,0.161079
5.884000,0.994434,0.874691,0.161064
5.885000,0.994465,0.874714,0.161049
5.886000,0.994496,0.874737,0.161034
5.887000,0.994527,0.874760,0.161019
5.888000,0.994558,0.874783,0.161004
5.889000,0.994589,0.874806,0.160989
5.890000,0.994620,0.874829,0.160973
5.891000,0.994651,0.874852,0.160958
5.892000,0.994682,0.874875,0.160943
5.893000,0.994713,0.874898,0.160928
5.894000,0.994745,0.874921,0.160913
5.895000,0.994776,0.874944,0.160898
5.896000,0.994807,0.874967,0.160883
5.897000,0.994838,0.874990,0.160868
5.898000,0.994869,0.875013,0.160853
5.899000,0.994900,0.875036,0.160838
5.900000,0.994931,0.875058,0.160823
5.901000,0.994962,0.875081,0.160808
5.902000,0.994993,0.875104,0.160793
5.903000,0.995024,0.875127,0.160778
5.904000,0.995055,0.875150,0.160763
5.905000,0.995086,0.875173,0.160748
5.906000,0.995117,0.875196,0.160733
5.907000,0.995148,0.875218,0.160718
5.908000,0.995179,0.875241,0.160703
5.909000,0.995210,0.875264,0.160688
5.910000,0.995241,0.875287,0.160673
5.911000,0.995272,0.875309,0.160658
5.912000,0.995303,0.875332,0.160643
5.913000,0.995334,0.875355,0.160628
5.914000,0.995365,0.875378,0.160613
5.915000,0.995396,0.875400,0.160598
5.916000,0.995426,0.875423,0.160583
5.917000,0.995457,0.875446,0.160568
5.918000,0.995488,0.875469,0.160553
5.919000,0.995519,0.875491,0.160538
5.920000,0.995550,0.875514,0.160523
5.921000,0.995581,0.875537,0.160508
5.922000,0.995612,0.875559,0.160493
5.923000,0.995643,0.875582,0.160478
5.924000,0.995674,0.875605,0.160463
5.925000,0.995705,0.875627,0.160448
5.926000,0.995736,0.875650,0.160433
5.927000,0.995767,0.875672,0.160419
5.928000,0.995798,0.875695,0.160404
5.929000,0.995829,0.875718,0.160389
5.930000,0.995860,0.875740,0.160374
5.931000,0.995891,0.875763,0.160359
5.932000,0.995922,0.875785,0.160344
5.933000,0.995953,0.875808,0.160329
5.934000,0.995984,0.875831,0.160314
5.935000,0.996015,0.875853,0.160299
5.936000,0.996046,0.875876,0.160285
5.937000,0.996077,0.875898,0.160270
5.938000,0.996108,0.875921,0.160255
5.939000,0.996139,0.875943,0.160240
5.940000,0.996170,0.875966,0.160225
5.941000,0.996201,0.875988,0.160210
5.942000,0.996232,0.876011,0.160196
5.943000,0.996263,0.876033,0.160181
5.944000,0.996294,0.876056,0.160166
5.945000,0.996325,0.876078,0.160151
5.946000,0.996356,0.876100,0.160136
5.947000,0.996387,0.876123,0.160121
5.948000,0.996418,0.876145,0.160107
5.949000,0.996449,0.876168,0.160092
5.950000,0.996480,0.876190,0.160077
5.951000,0.996511,0.876212,0.160062
5.952000,0.996541,0.876235,0.160047
5.953000,0.996572,0.876257,0.160033
5.954000,0.996603,0.876280,0.160018
5.955000,0.996634,0.876302,0.160003
5.956000,0.996665,0.876324,0.159988
5.957000,0.996696,0.876347,0.159974
5.958000,0.996727,0.876369,0.159959
5.959000,0.996758,0.876391,0.159944
5.960000,0.996789,0.876413,0.159929
5.961000,0.996820,0.876436,0.159915
5.962000,0.996851,0.876458,0.159900
5.963000,0.996882,0.876480,0.159885
5.964000,0.996913,0.876503,0.159871
5.965000,0.996944,0.876525,0.159856
5.966000,0.996975,0.876547,0.159841
5.967000,0.997006,0.876569,0.159826
5.968000,0.997037,0.876592,0.159812
5.969000,0.997068,0.876614,0.159797
5.970000,0.997098,0.876636,0.159782
5.971000,0.997129,0.876658,0.159768
5.972000,0.997160,0.876680,0.159753
5.973000,0.997191,0.876703,0.159738
5.974000,0.997222,0.876725,0.159724
5.975000,0.997253,0.876747,0.159709
5.976000,0.997284,0.876769,0.159694
5.977000,0.997315,0.876791,0.159680
5.978000,0.997346,0.876813,0.159665
5.979000,0.997377,0.876835,0.159650
5.980000,0.997408,0.876858,0.159636
5.981000,0.997439,0.876880,0.159621
5.982000,0.997470,0.876902,0.159606
5.983000,0.997501,0.876924,0.159592
5.984000,0.997531,0.876946,0.159577
5.985000,0.997562,0.876968,0.159563
5.986000,0.997593,0.876990,0.159548
5.987000,0.997624,0.877012,0.159533
5.988000,0.997655,0.877034,0.159519
5.989000,0.997686,0.877056,0.159504
5.990000,0.997717,0.877078,0.159489
5.991000,0.997748,0.877100,0.159475
5.992000,0.997779,0.877122,0.159460
5.993000,0.997810,0.877144,0.159446
5.994000,0.997841,0.877166,0.159431
5.995000,0.997872,0.877188,0.159417
5.996000,0.997902,0.877210,0.159402
5.997000,0.997933,0.877232,0.159387
5.998000,0.997964,0.877254,0.159373
5.999000,0.997995,0.877276,0.159358
6.000000,0.998026,0.877298,0.159344
6.001000,0.998057,0.877320,0.159329
6.002000,0.998088,0.877342,0.159315
6.003000,0.998119,0.877364,0.159300
6.004000,0.998150,0.877386,0.159286
6.005000,0.998181,0.877407,0.159271
6.006000,0.998211,0.877429,0.159257
6.007000,0.998242,0.877451,0.159242
6.008000,0.998273,0.877473,0.159228
6.009000,0.998304,0.877495,0.159213
6.010000,0.998335,0.877517,0.159199
6.011000,0.998366,0.877538,0.159184
6.012000,0.998397,0.877560,0.159170
6.013000,0.998428,0.877582,0.159155
6.014000,0.998459,0.877604,0.159141
6.015000,0.998490,0.877626,0.159126
6.016000,0.998520,0.877647,0.159112
6.017000,0.998551,0.877669,0.159097
6.018000,0.998582,0.877691,0.159083
6.019000,0.998613,0.877713,0.159068
6.020000,0.998644,0.877735,0.159054
6.021000,0.998675,0.877756,0.159040
6.022000,0.998706,0.877778,0.159025
6.023000,0.998737,0.877800,0.159011
6.024000,0.998768,0.877821,0.158996
6.025000,0.998798,0.877843,0.158982
6.026000,0.998829,0.877865,0.158967
6.027000,0.998860,0.877886,0.158953
6.028000,0.998891,0.877908,0.158939
6.029000,0.998922,0.877930,0.158924
6.030000,0.998953,0.877951,0.158910
6.031000,0.998984,0.877973,0.158895
6.032000,0.999015,0.877995,0.158881
6.033000,0.999045,0.878016,0.158867
6.034000,0.999076,0.878038,0.158852
6.035000,0.999107,0.878060,0.158838
6.036000,0.999138,0.878081,0.158824
6.037000,0.999169,0.878103,0.158809
6.038000,0.999200,0.878124,0.158795
6.039000,0.999231,0.878146,0.158780
6.040000,0.999261,0.878168,0.158766
6.041000,0.999292,0.878189,0.158752
6.042000,0.999323,0.878211,0.158737
6.043000,0.999354,0.878232,0.158723
6.044000,0.999385,0.878254,0.158709
6.045000,0.999416,0.878275,0.158694
6.046000,0.999447,0.878297,0.158680
6.047000,0.999477,0.878318,0.158666
6.048000,0.999508,0.878340,0.158652
6.049000,0.999539,0.878361,0.158637
6.050000,0.999570,0.878383,0.158623
6.051000,0.999601,0.878404,0.158609
6.052000,0.999632,0.878426,0.158594
6.053000,0.999663,0.878447,0.158580
6.054000,0.999693,0.878468,0.158566
6.055000,0.999724,0.878490,0.158551
6.056000,0.999755,0.878511,0.158537
6.057000,0.999786,0.878533,0.158523
6.058000,0.999817,0.878554,0.158509
6.059000,0.999848,0.878576,0.158494
6.060000,0.999879,0.878597,0.158480
6.061000,0.999909,0.878618,0.158466
6.062000,0.999940,0.878640,0.158452
6.063000,0.999971,0.878661,0.158437
6.064000,1.000002,0.878682,0.158423
6.065000,1.000033,0.878704,0.158409
6.066000,1.000064,0.878725,0.158395
6.067000,1.000094,0.878746,0.158381
6.068000,1.000125,0.878768,0.158366
6.069000,1.000156,0.878789,0.158352
6.070000,1.000187,0.878810,0.158338
6.071000,1.000218,0.878832,0.158324
6.072000,1.000249,0.878853,0.158310
6.073000,1.000279,0.878874,0.158295
6.074000,1.000310,0.878895,0.158281
6.075000,1.000341,0.878917,0.158267
6.076000,1.000372,0.878938,0.158253
6.077000,1.000403,0.878959,0.158239
6.078000,1.000434,0.878980,0.158224
6.079000,1.000464,0.879001,0.158210
6.080000,1.000495,0.879023,0.158196
6.081000,1.000526,0.879044,0.158182
6.082000,1.000557,0.879065,0.158168
6.083000,1.000588,0.879086,0.158154
6.084000,1.000618,0.879107,0.158140
6.085000,1.000649,0.879129,0.158125
6.086000,1.000680,0.879150,0.158111
6.087000,1.000711,0.879171,0.158097
6.088000,1.000742,0.879192,0.158083
6.089000,1.000773,0.879213,0.158069
6.090000,1.000803,0.879234,0.158055
6.091000,1.000834,0.879255,0.158041
6.092000,1.000865,0.879276,0.158027
6.093000,1.000896,0.879298,0.158013
6.094000,1.000927,0.879319,0.157998
6.095000,1.000957,0.879340,0.157984
6.096000,1.000988,0.879361,0.157970
6.097000,1.001019,0.879382,0.157956
6.098000,1.001050,0.879403,0.157942
6.099000,1.001081,0.879424,0.157928
6.100000,1.001111,0.879445,0.157914
6.101000,1.001142,0.879466,0.157900
6.102000,1.001173,0.879487,0.157886
6.103000,1.001204,0.879508,0.157872
6.104000,1.001235,0.879529,0.157858
6.105000,1.001265,0.879550,0.157844
6.106000,1.001296,0.879571,0.157830
6.107000,1.001327,0.879592,0.157816
6.108000,1.001358,0.879613,0.157802
6.109000,1.001389,0.879634,0.157788
