generation,alpha,evaluation_count,population_size
1709,1.2423156176035246,169191,120
1710,1.2424388700372624,169290,120
1711,1.242504120368678,169389,120
1712,1.2418198506090077,169488,120
1713,1.2413374891107227,169587,120
1714,1.2426442118319889,169686,120
1715,1.2423223092322822,169785,120
1716,1.2423255896138541,169884,120
1717,1.2429772650153326,169983,120
1718,1.2431440138763439,170082,120
1719,1.2428286864444265,170181,120
1720,1.2439444456802278,170280,120
1721,1.2440746085666956,170379,120
1722,1.243447129868549,170478,120
1723,1.2429510392389529,170577,120
1724,1.242503133380128,170676,120
1725,1.2426306943559413,170775,120
1726,1.2421557355876998,170874,120
1727,1.2425715419869596,170973,120
1728,1.2421999629233975,171072,120
1729,1.2417797443750942,171171,120
1730,1.24236169412465,171270,120
1731,1.2430662213055859,171369,120
1732,1.2429145101205434,171468,120
1733,1.2427481544760817,171567,120
1734,1.2423753955217596,171666,120
1735,1.2420394405626258,171765,120
1736,1.2414423954901026,171864,120
1737,1.2424598144583265,171963,120
1738,1.2433015077907017,172062,120
1739,1.2440396300082601,172161,120
1740,1.2434573592679175,172260,120
1741,1.2431424849938495,172359,120
1742,1.2436975328298927,172458,120
1743,1.243880138648076,172557,120
1744,1.2439303282945424,172656,120
1745,1.2441720666799321,172755,120
1746,1.2448120738996005,172854,120
1747,1.2441473294856529,172953,120
1748,1.2444707517381055,173052,120
1749,1.2446960505814406,173151,120
1750,1.2449107556369094,173250,120
1751,1.2455264491872786,173349,120
1752,1.2457942656814884,173448,120
1753,1.2456737387268237,173547,120
1754,1.245037009452461,173646,120
1755,1.2450247750814385,173745,120
1756,1.2448361487561357,173844,120
1757,1.2440574439448102,173943,120
1758,1.2445082185152549,174042,120
1759,1.244044896520242,174141,120
1760,1.2434692146901711,174240,120
1761,1.243590431780647,174339,120
1762,1.2434753513927761,174438,120
1763,1.2427996121005798,174537,120
1764,1.2436702519936245,174636,120
1765,1.2438903501540413,174735,120
1766,1.2438463663353299,174834,120
1767,1.2436022365848127,174933,120
1768,1.2435423961316583,175032,120
1769,1.2438029359714671,175131,120
1770,1.2444523966697778,175230,120
1771,1.2440692773824766,175329,120
1772,1.243689874704754,175428,120
1773,1.2451764914634631,175527,120
1774,1.2454498126243621,175626,120
1775,1.2448592438896902,175725,120
1776,1.2455017515057862,175824,120
1777,1.2453619638236928,175923,120
1778,1.2450528689862896,176022,120
1779,1.2449782717264763,176121,120
1780,1.2446208982338811,176220,120
1781,1.2444773566854841,176319,120
1782,1.2456239002337641,176418,120
1783,1.245763025410757,176517,120
1784,1.2458225109059975,176616,120
1785,1.2455725463987659,176715,120
1786,1.2450889131863516,176814,120
1787,1.2447276393909243,176913,120
1788,1.2447938908107716,177012,120
1789,1.2442162326705906,177111,120
1790,1.2440255258432054,177210,120
1791,1.2445733774129752,177309,120
1792,1.2452292710282253,177408,120
1793,1.245186191348767,177507,120
1794,1.2449161524465133,177606,120
1795,1.2459892166305697,177705,120
1796,1.2459870516202505,177804,120
1797,1.2455973444828927,177903,120
1798,1.2453413477972266,178002,120
1799,1.2459513016139174,178101,120
1800,1.2461628901873953,178200,120
1801,1.2456978097401825,178299,120
1802,1.2470154062746013,178398,120
1803,1.2470501589582217,178497,120
1804,1.246941101619641,178596,120
1805,1.2474102028484686,178695,120
1806,1.2473460394437732,178794,120
1807,1.2473812999340386,178893,120
1808,1.247450245755866,178992,120
1809,1.2475518819395288,179091,120
1810,1.2481224744066279,179190,120
1811,1.2484296293522099,179289,120
1812,1.2480174724222421,179388,120
1813,1.2476680069083144,179487,120
1814,1.2469917789541114,179586,120
1815,1.2467706495303403,179685,120
1816,1.2468816214134006,179784,120
1817,1.2465061908904771,179883,120
1818,1.246605472061393,179982,120
1819,1.2470207386608512,180081,120
1820,1.2473389032734281,180180,120
1821,1.2473363570138858,180279,120
1822,1.247605400061794,180378,120
1823,1.2473985008343975,180477,120
1824,1.246629084329103,180576,120
1825,1.2459466494926974,180675,120
1826,1.2460149341927114,180774,120
1827,1.2450922379196556,180873,120
1828,1.2449142597137799,180972,120
1829,1.2450002006009224,181071,120
1830,1.2458742831501417,181170,120
1831,1.2458376060785477,181269,120
1832,1.2455520599340051,181368,120
1833,1.2468846331545944,181467,120
1834,1.2467146326373861,181566,120
1835,1.2463889562040065,181665,120
1836,1.2472717447678956,181764,120
1837,1.2479246397442223,181863,120
1838,1.2472676823383297,181962,120
1839,1.2473738033066408,182061,120
1840,1.2486611700390204,182160,120
1841,1.2487195898825754,182259,120
1842,1.2497565001297839,182358,120
1843,1.250124171036356,182457,120
1844,1.2497224952313737,182556,120
1845,1.2497452864856171,182655,120
1846,1.2489589792623814,182754,120
1847,1.248754053648792,182853,120
1848,1.2489808399912203,182952,120
1849,1.2482615789210401,183051,120
1850,1.2474512608920485,183150,120
1851,1.2491377901861114,183249,120
1852,1.2496398481137807,183348,120
1853,1.2511593156809455,183447,120
1854,1.2514997252407438,183546,120
1855,1.2515030810691561,183645,120
1856,1.2513289465888457,183744,120
1857,1.2509635842066917,183843,120
1858,1.251460803784465,183942,120
1859,1.250895063267542,184041,120
1860,1.2505634604279945,184140,120
1861,1.2507149705273506,184239,120
1862,1.2507666696079591,184338,120
1863,1.2509423708544292,184437,120
1864,1.2506617598959695,184536,120
1865,1.2504186116241107,184635,120
1866,1.2503662867522924,184734,120
1867,1.2501797387481666,184833,120
1868,1.250092143639298,184932,120
1869,1.2501168779167111,185031,120
1870,1.2498323830806013,185130,120
1871,1.2510782146207573,185229,120
1872,1.250707760339153,185328,120
1873,1.250233975781387,185427,120
1874,1.2511369231291032,185526,120
1875,1.250958537558009,185625,120
1876,1.250699186962589,185724,120
1877,1.2507064573521371,185823,120
1878,1.2507682197985039,185922,120
1879,1.2513690864714504,186021,120
1880,1.2511235108008016,186120,120
1881,1.2506733521466493,186219,120
1882,1.250527867058506,186318,120
1883,1.2514505388004489,186417,120
1884,1.2519223305336595,186516,120
1885,1.2514736450827255,186615,120
1886,1.2518269974081833,186714,120
1887,1.2529831446365551,186813,120
1888,1.2519800471940912,186912,120
1889,1.2519002046266741,187011,120
1890,1.2523790018156555,187110,120
1891,1.2525483333064826,187209,120
1892,1.2521860963687614,187308,120
1893,1.2517958734378385,187407,120
1894,1.2517393910746735,187506,120
1895,1.2524110373352133,187605,120
1896,1.2521998944585901,187704,120
1897,1.2516569326048921,187803,120
1898,1.2512228757565469,187902,120
1899,1.251188408087847,188001,120
1900,1.2506970066853047,188100,120
1901,1.2513066854815191,188199,120
1902,1.2514436628623462,188298,120
1903,1.2514792182087737,188397,120
1904,1.2517562332247245,188496,120
1905,1.2509643376336375,188595,120
1906,1.2509537642601603,188694,120
1907,1.2503430098352757,188793,120
1908,1.2502125986056831,188892,120
1909,1.2499636669811556,188991,120
1910,1.25061472463623,189090,120
1911,1.250812900396421,189189,120
1912,1.2510017647878682,189288,120
1913,1.2501240761153738,189387,120
1914,1.2497453802989795,189486,120
1915,1.2492425225964872,189585,120
1916,1.2490679577867867,189684,120
1917,1.2487775994662893,189783,120
1918,1.248040053715791,189882,120
1919,1.2478367910826909,189981,120
1920,1.2477200405190874,190080,120
1921,1.2473377462973401,190179,120
1922,1.2480679243365413,190278,120
1923,1.2482515001940593,190377,120
1924,1.2483303787231561,190476,120
1925,1.2478129617970728,190575,120
1926,1.2480419363906583,190674,120
1927,1.2485555316070505,190773,120
1928,1.2486052745002911,190872,120
1929,1.250457533649421,190971,120
1930,1.2502601747591424,191070,120
1931,1.2507262456639996,191169,120
1932,1.2505211098737998,191268,120
1933,1.250716391223289,191367,120
1934,1.2506211361700366,191466,120
1935,1.2503565905120333,191565,120
1936,1.2503501391175273,191664,120
1937,1.2500115628206623,191763,120
1938,1.2508719929610823,191862,120
1939,1.2502323667162181,191961,120
1940,1.2499321263431808,192060,120
1941,1.2492728809082994,192159,120
1942,1.2494749357914556,192258,120
1943,1.2491713386723222,192357,120
1944,1.2495937608321495,192456,120
1945,1.2507157095614732,192555,120
1946,1.2504357208657724,192654,120
1947,1.2503687541931425,192753,120
1948,1.2501476041577142,192852,120
1949,1.2502193888588669,192951,120
1950,1.2509838752137681,193050,120
1951,1.2517149071564746,193149,120
1952,1.2513186383737198,193248,120
1953,1.251805372783839,193347,120
1954,1.2517558040581971,193446,120
1955,1.2512534805469273,193545,120
1956,1.2506563964552337,193644,120
1957,1.2503027564862363,193743,120
1958,1.2497865553306942,193842,120
1959,1.2511451587344171,193941,120
1960,1.2505321205299342,194040,120
1961,1.2505273392801437,194139,120
1962,1.2500002523944371,194238,120
1963,1.2498989692845859,194337,120
1964,1.2500821104075814,194436,120
1965,1.2500218711761411,194535,120
1966,1.2498807276215818,194634,120
1967,1.25031684344036,194733,120
1968,1.2498310129192476,194832,120
1969,1.2502552480134295,194931,120
1970,1.2499437929694717,195030,120
1971,1.2491484868966192,195129,120
1972,1.2486411741473171,195228,120
1973,1.248489581186828,195327,120
1974,1.2486919915716417,195426,120
1975,1.2483191212459859,195525,120
1976,1.2474053157606546,195624,120
1977,1.2479782104072645,195723,120
1978,1.2473056474665511,195822,120
1979,1.2476912306468708,195921,120
1980,1.2477243240125937,196020,120
1981,1.2470037992234415,196119,120
1982,1.246449295754767,196218,120
1983,1.2480330534913238,196317,120
1984,1.2486602921780487,196416,120
1985,1.2481915675286699,196515,120
1986,1.2477476586597716,196614,120
1987,1.2477080082859151,196713,120
1988,1.2471316036498492,196812,120
1989,1.2472041840655546,196911,120
1990,1.2465897927384741,197010,120
1991,1.2467764086158679,197109,120
1992,1.246537529684272,197208,120
1993,1.2460353925248449,197307,120
1994,1.2453770857604904,197406,120
1995,1.2453702320278996,197505,120
1996,1.2462130926333082,197604,120
1997,1.2468608172894424,197703,120
1998,1.2470644626743692,197802,120
1999,1.2465231486365498,197901,120
2000,1.2467914293374658,198000,120
