min,-5.120000,max,5.120000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
1375,7.968541,8.098964,1.000000,,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236648
1376,7.968541,8.098964,1.000000,,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236657
1377,7.968541,8.098964,1.000000,,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236650
1378,7.968541,8.098964,1.000000,,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236647
1379,7.968541,8.063709,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236659
1380,7.968541,8.063709,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236653
1381,7.968541,8.063709,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236653
1382,7.968541,8.036814,1.000454,,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236658
1383,7.968541,8.036814,1.000052,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236656
1384,7.968541,8.036814,1.001122,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236653
1385,7.968541,8.036814,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236648
1386,7.968541,8.036814,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236636
1387,7.968541,8.036814,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236627
1388,7.968541,8.036814,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236631
1389,7.968541,8.036814,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236625
1390,7.968541,8.036814,1.000000,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236613
1391,7.968541,8.036814,1.002390,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236601
1392,7.968541,8.036814,1.001568,,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236606
1393,7.968541,8.036814,1.000540,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236610
1394,7.968541,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236604
1395,7.968541,8.036814,1.000869,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999967,4.004326,1.999448,4.004824,-4.004349,-4.000049,-1.999959,4.004030,-3.999379,-2.004162,-4.000035,-0.004574,-3.000906,-0.999993,-1.999940,1.999235,-0.004058,4.004385,-0.000001,4.001126,,13.236617
1396,7.968782,8.036814,1.002026,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999701,4.004894,1.999449,4.004521,-4.005384,-3.999782,-1.999506,4.004604,-4.000298,-2.004343,-4.000017,-0.004711,-2.998923,-0.999967,-2.000214,1.999884,-0.005343,4.005214,-0.001011,4.000633,,13.236612
1397,7.968782,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999701,4.004894,1.999449,4.004521,-4.005384,-3.999782,-1.999506,4.004604,-4.000298,-2.004343,-4.000017,-0.004711,-2.998923,-0.999967,-2.000214,1.999884,-0.005343,4.005214,-0.001011,4.000633,,13.236608
1398,7.968680,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000201,4.003659,2.000735,4.004449,-4.004810,-3.999571,-2.000073,4.004160,-3.999916,-2.004072,-3.999999,-0.004845,-3.000085,-1.000931,-1.999493,2.000926,-0.004744,4.005285,0.000004,3.999522,,13.236599
1399,7.968680,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000201,4.003659,2.000735,4.004449,-4.004810,-3.999571,-2.000073,4.004160,-3.999916,-2.004072,-3.999999,-0.004845,-3.000085,-1.000931,-1.999493,2.000926,-0.004744,4.005285,0.000004,3.999522,,13.236594
1400,7.968421,8.036814,1.002100,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000728,4.004782,2.000471,4.004486,-4.004653,-4.000482,-1.999831,4.005115,-4.000118,-2.004141,-3.999328,-0.005008,-2.999848,-0.999470,-2.000520,1.999872,-0.005192,4.004125,0.000380,4.000089,,13.236590
1401,7.968421,8.036814,1.000947,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000728,4.004782,2.000471,4.004486,-4.004653,-4.000482,-1.999831,4.005115,-4.000118,-2.004141,-3.999328,-0.005008,-2.999848,-0.999470,-2.000520,1.999872,-0.005192,4.004125,0.000380,4.000089,,13.236596
1402,7.968257,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236609
1403,7.968257,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236609
1404,7.968257,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236607
1405,7.968257,8.036814,1.000004,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236599
1406,7.968257,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236581
1407,7.968257,8.036814,1.003062,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236577
1408,7.968257,8.036814,1.001388,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236578
1409,7.968257,8.036814,1.001188,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236556
1410,7.968257,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236545
1411,7.968257,8.036814,1.000340,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236552
1412,7.968257,8.036814,1.001500,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236558
1413,7.968257,8.036814,1.000014,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236552
1414,7.968257,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236549
1415,7.968257,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236541
1416,7.968257,8.036814,1.001688,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999686,4.003857,2.000198,4.004872,-4.004894,-4.000071,-1.999616,4.004575,-3.999678,-2.005076,-4.000820,-0.004018,-2.999724,-0.999711,-1.999888,2.000289,-0.004768,4.004649,-0.000236,3.999744,,13.236538
1417,7.968348,8.036814,1.001252,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999404,4.004937,2.000837,4.004524,-4.004777,-3.999810,-2.000380,4.003949,-4.000130,-2.004735,-4.000644,-0.004017,-2.999998,-1.000136,-1.999486,1.999442,-0.004520,4.004691,-0.000247,3.999903,,13.236533
1418,7.968348,8.036814,1.002631,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999404,4.004937,2.000837,4.004524,-4.004777,-3.999810,-2.000380,4.003949,-4.000130,-2.004735,-4.000644,-0.004017,-2.999998,-1.000136,-1.999486,1.999442,-0.004520,4.004691,-0.000247,3.999903,,13.236516
1419,7.968041,8.036814,1.001168,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000483,4.004255,2.000020,4.004378,-4.004822,-3.999960,-1.999776,4.004769,-4.000041,-2.004094,-4.000642,-0.004476,-3.000241,-0.999512,-1.999810,1.999850,-0.004580,4.004838,0.000304,4.000024,,13.236517
1420,7.968041,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000483,4.004255,2.000020,4.004378,-4.004822,-3.999960,-1.999776,4.004769,-4.000041,-2.004094,-4.000642,-0.004476,-3.000241,-0.999512,-1.999810,1.999850,-0.004580,4.004838,0.000304,4.000024,,13.236522
1421,7.968286,8.036814,1.000413,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000467,4.004792,2.000026,4.004922,-4.004324,-3.999750,-2.000477,4.004631,-3.999913,-2.004681,-4.000097,-0.003985,-2.999924,-0.999606,-1.999880,2.000146,-0.004547,4.003972,-0.001100,4.000264,,13.236516
1422,7.968348,8.036814,1.000400,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-0.999404,4.004937,2.000837,4.004524,-4.004777,-3.999810,-2.000380,4.003949,-4.000130,-2.004735,-4.000644,-0.004017,-2.999998,-1.000136,-1.999486,1.999442,-0.004520,4.004691,-0.000247,3.999903,,13.236522
1423,7.968160,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000325,4.004857,2.000398,4.004712,-4.004637,-3.999615,-2.000550,4.004740,-3.999878,-2.004784,-4.000202,-0.004337,-3.000337,-0.999691,-1.999413,1.999394,-0.004968,4.004858,-0.000142,3.999919,,13.236519
1424,7.968194,8.036814,1.000035,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000024,4.004365,2.000639,4.004604,-4.004099,-3.999728,-1.999719,4.004420,-4.000570,-2.004484,-4.000822,-0.004117,-2.999822,-0.999888,-2.000359,1.999702,-0.004635,4.004785,0.000098,3.999653,,13.236514
1425,7.968194,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000024,4.004365,2.000639,4.004604,-4.004099,-3.999728,-1.999719,4.004420,-4.000570,-2.004484,-4.000822,-0.004117,-2.999822,-0.999888,-2.000359,1.999702,-0.004635,4.004785,0.000098,3.999653,,13.236506
1426,7.968090,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000689,4.004142,2.000088,4.004553,-4.004280,-3.999898,-1.999699,4.004302,-3.999674,-2.004893,-3.999521,-0.004405,-2.999992,-1.000112,-2.000211,1.999788,-0.004650,4.004694,0.000640,3.999818,,13.236498
1427,7.968090,8.036814,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000689,4.004142,2.000088,4.004553,-4.004280,-3.999898,-1.999699,4.004302,-3.999674,-2.004893,-3.999521,-0.004405,-2.999992,-1.000112,-2.000211,1.999788,-0.004650,4.004694,0.000640,3.999818,,13.236499
1428,7.968205,7.981563,1.000000,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000121,4.003793,1.999568,4.004861,-4.005218,-3.999640,-1.999931,4.004212,-3.999612,-2.004448,-4.000152,-0.004539,-3.000070,-0.999312,-1.999767,2.000269,-0.004194,4.004555,-0.000095,3.999841,,13.236486
1429,7.968205,7.979962,1.000223,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000121,4.003793,1.999568,4.004861,-4.005218,-3.999640,-1.999931,4.004212,-3.999612,-2.004448,-4.000152,-0.004539,-3.000070,-0.999312,-1.999767,2.000269,-0.004194,4.004555,-0.000095,3.999841,,13.236480
1430,7.968205,7.979962,1.001334,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000121,4.003793,1.999568,4.004861,-4.005218,-3.999640,-1.999931,4.004212,-3.999612,-2.004448,-4.000152,-0.004539,-3.000070,-0.999312,-1.999767,2.000269,-0.004194,4.004555,-0.000095,3.999841,,13.236464
1431,7.968205,7.979962,1.003702,,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,,-1.000121,4.003793,1.999568,4.004861,-4.005218,-3.999640,-1.999931,4.004212,-3.999612,-2.004448,-4.000152,-0.004539,-3.000070,-0.999312,-1.999767,2.000269,-0.004194,4.004555,-0.000095,3.999841,,13.236465
