min,-5.120000,max,5.120000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
1121,21.747472,116.859007,1.002181,,0.172261,0.003157,0.010287,0.013149,0.004320,0.006822,0.108517,0.030199,0.010305,0.005277,0.002332,0.008846,0.002965,0.029443,0.002904,0.103588,0.005775,0.022962,0.014658,0.046013,,-1.098372,3.030384,2.016609,3.009631,-3.090254,-2.899878,-0.981953,3.017983,-2.115218,-2.061771,-3.024502,-0.942978,-2.104388,-1.014118,-1.033150,0.031702,-1.008937,3.022236,-0.018443,2.438038,,9.545684
1122,35.984191,116.859007,1.002939,,0.172358,0.003104,0.010140,0.012996,0.004334,0.006949,0.105860,0.030551,0.010152,0.005197,0.002366,0.008715,0.002951,0.028535,0.002887,0.103057,0.005804,0.023007,0.014467,0.045709,,-0.254078,2.984886,1.941860,2.956929,-3.039373,-3.041600,-0.956872,2.940491,-2.014180,-2.101511,-3.027507,-0.882183,-1.974990,-1.051993,-1.114037,0.013973,-0.985843,2.928688,-0.081491,2.016188,,9.543546
1123,34.560055,116.859007,1.002949,,0.175617,0.003099,0.009869,0.012893,0.004289,0.006670,0.104893,0.030458,0.010012,0.005164,0.002390,0.008499,0.002949,0.027660,0.002871,0.103431,0.005564,0.022276,0.014192,0.045795,,-0.899608,2.966971,2.135940,2.985718,-3.014169,-2.996266,-0.885997,2.988977,-1.889109,-2.035080,-3.019112,-0.883958,-2.032259,-1.164983,-1.040873,0.578498,-1.032379,3.000849,-0.086995,2.003218,,9.541511
1124,35.984191,116.859007,1.000490,,0.174355,0.003020,0.009820,0.012311,0.004226,0.006466,0.104155,0.029791,0.009888,0.005090,0.002294,0.008411,0.002931,0.027295,0.002853,0.102295,0.005599,0.021594,0.014111,0.045658,,-0.254078,2.984886,1.941860,2.956929,-3.039373,-3.041600,-0.956872,2.940491,-2.014180,-2.101511,-3.027507,-0.882183,-1.974990,-1.051993,-1.114037,0.013973,-0.985843,2.928688,-0.081491,2.016188,,9.545859
1125,35.984191,116.859007,1.000000,,0.173988,0.002944,0.009742,0.012214,0.004171,0.006341,0.102736,0.029109,0.009771,0.005022,0.002232,0.008260,0.003002,0.026264,0.002923,0.103002,0.005532,0.020747,0.013849,0.044878,,-0.254078,2.984886,1.941860,2.956929,-3.039373,-3.041600,-0.956872,2.940491,-2.014180,-2.101511,-3.027507,-0.882183,-1.974990,-1.051993,-1.114037,0.013973,-0.985843,2.928688,-0.081491,2.016188,,9.545380
1126,35.984191,116.859007,1.000000,,0.174928,0.002922,0.009541,0.012128,0.004129,0.006357,0.101710,0.028449,0.009739,0.004991,0.002243,0.008206,0.002976,0.026066,0.002858,0.102622,0.005651,0.020485,0.013650,0.044777,,-0.254078,2.984886,1.941860,2.956929,-3.039373,-3.041600,-0.956872,2.940491,-2.014180,-2.101511,-3.027507,-0.882183,-1.974990,-1.051993,-1.114037,0.013973,-0.985843,2.928688,-0.081491,2.016188,,9.543101
1127,28.544103,116.859007,1.000220,,0.175556,0.002865,0.009078,0.011611,0.004004,0.006301,0.097348,0.028251,0.009711,0.004951,0.002240,0.008147,0.002949,0.025431,0.002836,0.101809,0.005604,0.019868,0.013490,0.045003,,-0.992219,3.003589,1.992932,3.035406,-3.029601,-3.076017,-1.185225,2.940066,-2.085295,-1.976816,-3.030530,-0.946904,-1.998155,-1.136754,-1.007487,0.434390,-0.984734,2.929455,-0.058631,1.939185,,9.540546
1128,28.544103,116.859007,1.000000,,0.172829,0.002884,0.008944,0.011029,0.003932,0.006289,0.097137,0.027865,0.009468,0.004917,0.002279,0.007960,0.002976,0.025290,0.002812,0.101480,0.005564,0.019836,0.013003,0.045157,,-0.992219,3.003589,1.992932,3.035406,-3.029601,-3.076017,-1.185225,2.940066,-2.085295,-1.976816,-3.030530,-0.946904,-1.998155,-1.136754,-1.007487,0.434390,-0.984734,2.929455,-0.058631,1.939185,,9.538721
1129,28.544103,116.859007,1.000657,,0.174572,0.002886,0.008839,0.010880,0.003913,0.006264,0.096060,0.027905,0.009648,0.004921,0.002261,0.007920,0.002954,0.025390,0.002778,0.102328,0.005572,0.019824,0.012885,0.044749,,-0.992219,3.003589,1.992932,3.035406,-3.029601,-3.076017,-1.185225,2.940066,-2.085295,-1.976816,-3.030530,-0.946904,-1.998155,-1.136754,-1.007487,0.434390,-0.984734,2.929455,-0.058631,1.939185,,9.537792
1130,28.544103,116.859007,1.000000,,0.169800,0.002846,0.008777,0.010691,0.003916,0.006189,0.093751,0.027306,0.009378,0.004855,0.002245,0.007696,0.002925,0.024809,0.002742,0.103805,0.005530,0.019360,0.012531,0.044616,,-0.992219,3.003589,1.992932,3.035406,-3.029601,-3.076017,-1.185225,2.940066,-2.085295,-1.976816,-3.030530,-0.946904,-1.998155,-1.136754,-1.007487,0.434390,-0.984734,2.929455,-0.058631,1.939185,,9.535239
1131,28.544103,116.859007,1.001336,,0.167902,0.002749,0.008671,0.010585,0.003857,0.006238,0.092509,0.026805,0.009277,0.004875,0.002228,0.007626,0.002909,0.024817,0.002759,0.103630,0.005413,0.019078,0.012111,0.044477,,-0.992219,3.003589,1.992932,3.035406,-3.029601,-3.076017,-1.185225,2.940066,-2.085295,-1.976816,-3.030530,-0.946904,-1.998155,-1.136754,-1.007487,0.434390,-0.984734,2.929455,-0.058631,1.939185,,9.531317
1132,28.544103,115.992935,1.003090,,0.166842,0.002714,0.008636,0.010460,0.003813,0.005991,0.087186,0.026117,0.009345,0.004847,0.002210,0.007505,0.002819,0.024177,0.002760,0.103647,0.005324,0.018231,0.012012,0.043584,,-0.992219,3.003589,1.992932,3.035406,-3.029601,-3.076017,-1.185225,2.940066,-2.085295,-1.976816,-3.030530,-0.946904,-1.998155,-1.136754,-1.007487,0.434390,-0.984734,2.929455,-0.058631,1.939185,,9.528687
1133,26.558790,115.992935,1.003678,,0.164592,0.002638,0.008578,0.010304,0.003861,0.005976,0.086465,0.026991,0.009230,0.004874,0.002214,0.007443,0.002819,0.024607,0.002770,0.106012,0.005284,0.018137,0.011990,0.045128,,-0.889083,2.989204,2.022202,3.085470,-3.001528,-2.940444,-1.035860,2.948945,-2.054263,-1.947470,-2.942375,-1.018550,-2.036006,-0.946257,-1.016187,-0.136192,-1.038741,3.017144,-0.064215,2.098605,,9.526838
1134,26.558790,115.992935,1.003026,,0.159919,0.002610,0.008065,0.010258,0.003904,0.005888,0.085134,0.025725,0.009151,0.004833,0.002173,0.007292,0.002792,0.024198,0.002712,0.102593,0.005163,0.017945,0.011879,0.043594,,-0.889083,2.989204,2.022202,3.085470,-3.001528,-2.940444,-1.035860,2.948945,-2.054263,-1.947470,-2.942375,-1.018550,-2.036006,-0.946257,-1.016187,-0.136192,-1.038741,3.017144,-0.064215,2.098605,,9.523371
1135,26.558790,115.992935,1.000945,,0.160334,0.002590,0.007709,0.009898,0.003796,0.005777,0.083806,0.025165,0.009054,0.004778,0.002144,0.007187,0.002789,0.024168,0.002683,0.101640,0.005162,0.017683,0.011283,0.043579,,-0.889083,2.989204,2.022202,3.085470,-3.001528,-2.940444,-1.035860,2.948945,-2.054263,-1.947470,-2.942375,-1.018550,-2.036006,-0.946257,-1.016187,-0.136192,-1.038741,3.017144,-0.064215,2.098605,,9.520853
1136,26.558790,115.992935,1.000594,,0.158730,0.002575,0.007593,0.009825,0.003768,0.005743,0.082984,0.025473,0.008872,0.004818,0.002127,0.007177,0.002809,0.023939,0.002663,0.100923,0.005051,0.017425,0.011096,0.043117,,-0.889083,2.989204,2.022202,3.085470,-3.001528,-2.940444,-1.035860,2.948945,-2.054263,-1.947470,-2.942375,-1.018550,-2.036006,-0.946257,-1.016187,-0.136192,-1.038741,3.017144,-0.064215,2.098605,,9.518778
1137,26.558790,112.684644,1.000000,,0.157724,0.002596,0.007717,0.009835,0.003745,0.005705,0.082924,0.025093,0.008814,0.004786,0.002132,0.007218,0.002817,0.023443,0.002653,0.099115,0.005029,0.017074,0.010830,0.043290,,-0.889083,2.989204,2.022202,3.085470,-3.001528,-2.940444,-1.035860,2.948945,-2.054263,-1.947470,-2.942375,-1.018550,-2.036006,-0.946257,-1.016187,-0.136192,-1.038741,3.017144,-0.064215,2.098605,,9.517784
1138,26.534577,112.684644,1.000386,,0.157339,0.002576,0.007737,0.009749,0.003740,0.005703,0.082272,0.024633,0.008633,0.004757,0.002127,0.007226,0.002764,0.023618,0.002627,0.099720,0.004918,0.016820,0.010789,0.043561,,-0.884295,3.065267,2.043348,2.981159,-2.987537,-2.925531,-0.888478,3.004542,-2.161349,-1.971295,-2.971320,-1.014206,-1.942756,-0.925065,-0.921563,0.511838,-0.938570,2.992769,-0.019110,2.576961,,9.518863
1139,26.534577,112.684644,1.001418,,0.157782,0.002482,0.007568,0.009682,0.003656,0.005631,0.080865,0.024001,0.008539,0.004698,0.002119,0.007219,0.002742,0.022879,0.002639,0.099839,0.004843,0.016594,0.010679,0.043304,,-0.884295,3.065267,2.043348,2.981159,-2.987537,-2.925531,-0.888478,3.004542,-2.161349,-1.971295,-2.971320,-1.014206,-1.942756,-0.925065,-0.921563,0.511838,-0.938570,2.992769,-0.019110,2.576961,,9.517757
1140,26.534577,112.684644,1.000064,,0.157959,0.002525,0.007460,0.009291,0.003667,0.005538,0.079210,0.023590,0.008183,0.004549,0.002054,0.007160,0.002747,0.021593,0.002653,0.101317,0.004778,0.015561,0.010532,0.043318,,-0.884295,3.065267,2.043348,2.981159,-2.987537,-2.925531,-0.888478,3.004542,-2.161349,-1.971295,-2.971320,-1.014206,-1.942756,-0.925065,-0.921563,0.511838,-0.938570,2.992769,-0.019110,2.576961,,9.516954
1141,26.534577,112.684644,1.000000,,0.155975,0.002510,0.006994,0.009068,0.003682,0.005563,0.077846,0.023255,0.008180,0.004500,0.002031,0.007099,0.002709,0.020823,0.002650,0.098594,0.004700,0.015519,0.010598,0.042676,,-0.884295,3.065267,2.043348,2.981159,-2.987537,-2.925531,-0.888478,3.004542,-2.161349,-1.971295,-2.971320,-1.014206,-1.942756,-0.925065,-0.921563,0.511838,-0.938570,2.992769,-0.019110,2.576961,,9.515130
1142,26.558790,112.684644,1.000000,,0.156104,0.002488,0.006934,0.009025,0.003553,0.005455,0.076660,0.023579,0.008130,0.004506,0.002009,0.007015,0.002677,0.020881,0.002598,0.098593,0.004726,0.014953,0.010333,0.044279,,-0.889083,2.989204,2.022202,3.085470,-3.001528,-2.940444,-1.035860,2.948945,-2.054263,-1.947470,-2.942375,-1.018550,-2.036006,-0.946257,-1.016187,-0.136192,-1.038741,3.017144,-0.064215,2.098605,,9.516086
1143,18.065948,112.684644,1.000000,,0.155723,0.002442,0.006832,0.008822,0.003545,0.005359,0.075336,0.023205,0.008016,0.004508,0.001982,0.006687,0.002658,0.020767,0.002585,0.096758,0.004713,0.014745,0.010082,0.044867,,-0.973842,3.040109,1.994242,3.025819,-2.944502,-2.940337,-0.792732,3.005278,-2.003929,-2.039994,-3.074219,-1.034320,-2.058786,-1.012164,-1.027319,0.544006,-0.997730,2.944808,-0.017254,1.982961,,9.514299
1144,18.065948,112.684644,1.000440,,0.154030,0.002368,0.006924,0.008506,0.003496,0.005326,0.075476,0.023066,0.007849,0.004462,0.001972,0.006725,0.002601,0.020028,0.002551,0.097386,0.004653,0.014557,0.009695,0.045350,,-0.973842,3.040109,1.994242,3.025819,-2.944502,-2.940337,-0.792732,3.005278,-2.003929,-2.039994,-3.074219,-1.034320,-2.058786,-1.012164,-1.027319,0.544006,-0.997730,2.944808,-0.017254,1.982961,,9.513891
1145,18.065948,112.684644,1.000000,,0.153759,0.002344,0.006837,0.008334,0.003451,0.005320,0.073500,0.022587,0.007854,0.004396,0.001944,0.006620,0.002549,0.020114,0.002527,0.096352,0.004539,0.014071,0.009480,0.044703,,-0.973842,3.040109,1.994242,3.025819,-2.944502,-2.940337,-0.792732,3.005278,-2.003929,-2.039994,-3.074219,-1.034320,-2.058786,-1.012164,-1.027319,0.544006,-0.997730,2.944808,-0.017254,1.982961,,9.512063
1146,18.065948,112.684644,1.000000,,0.152767,0.002341,0.006746,0.008259,0.003407,0.005268,0.072672,0.022494,0.007732,0.004398,0.001924,0.006566,0.002439,0.019577,0.002436,0.095742,0.004508,0.014026,0.009459,0.044198,,-0.973842,3.040109,1.994242,3.025819,-2.944502,-2.940337,-0.792732,3.005278,-2.003929,-2.039994,-3.074219,-1.034320,-2.058786,-1.012164,-1.027319,0.544006,-0.997730,2.944808,-0.017254,1.982961,,9.512036
1147,18.065948,112.684644,1.000000,,0.153321,0.002339,0.006712,0.008124,0.003350,0.005308,0.070928,0.022366,0.007553,0.004289,0.001898,0.006511,0.002423,0.019259,0.002382,0.094162,0.004472,0.013763,0.009528,0.044388,,-0.973842,3.040109,1.994242,3.025819,-2.944502,-2.940337,-0.792732,3.005278,-2.003929,-2.039994,-3.074219,-1.034320,-2.058786,-1.012164,-1.027319,0.544006,-0.997730,2.944808,-0.017254,1.982961,,9.512462
1148,18.065948,112.684644,1.002588,,0.149787,0.002315,0.006618,0.008097,0.003343,0.005172,0.069717,0.022080,0.007359,0.004240,0.001892,0.006401,0.002406,0.019268,0.002379,0.092224,0.004398,0.013507,0.009397,0.043800,,-0.973842,3.040109,1.994242,3.025819,-2.944502,-2.940337,-0.792732,3.005278,-2.003929,-2.039994,-3.074219,-1.034320,-2.058786,-1.012164,-1.027319,0.544006,-0.997730,2.944808,-0.017254,1.982961,,9.512221
1149,17.924681,112.684644,1.003918,,0.147582,0.002300,0.006378,0.008033,0.003303,0.005276,0.068954,0.021507,0.007380,0.004221,0.001887,0.006412,0.002431,0.018917,0.002356,0.091912,0.004301,0.013274,0.009288,0.043602,,-0.992563,3.044359,2.024854,2.996933,-2.997557,-2.919660,-0.982479,3.040169,-1.977766,-1.988750,-3.021102,-0.989457,-1.990681,-1.184554,-0.988109,0.417322,-1.026299,2.978427,0.016863,1.992834,,9.510479
1150,17.924681,112.684644,1.005830,,0.148140,0.002283,0.006271,0.007945,0.003225,0.005164,0.067993,0.021437,0.007224,0.004160,0.001860,0.006352,0.002394,0.018734,0.002341,0.091004,0.004214,0.012829,0.009267,0.043320,,-0.992563,3.044359,2.024854,2.996933,-2.997557,-2.919660,-0.982479,3.040169,-1.977766,-1.988750,-3.021102,-0.989457,-1.990681,-1.184554,-0.988109,0.417322,-1.026299,2.978427,0.016863,1.992834,,9.508556
1151,17.924681,112.684644,1.006253,,0.146048,0.002275,0.006213,0.007893,0.003231,0.005135,0.066480,0.021284,0.007123,0.004102,0.001835,0.006300,0.002364,0.018518,0.002346,0.088274,0.004120,0.012565,0.008817,0.042696,,-0.992563,3.044359,2.024854,2.996933,-2.997557,-2.919660,-0.982479,3.040169,-1.977766,-1.988750,-3.021102,-0.989457,-1.990681,-1.184554,-0.988109,0.417322,-1.026299,2.978427,0.016863,1.992834,,9.505503
1152,17.924681,112.684644,1.004554,,0.144088,0.002265,0.006058,0.007832,0.003261,0.005123,0.066166,0.021108,0.007165,0.004042,0.001854,0.006287,0.002346,0.018104,0.002334,0.088992,0.004081,0.012473,0.008695,0.042432,,-0.992563,3.044359,2.024854,2.996933,-2.997557,-2.919660,-0.982479,3.040169,-1.977766,-1.988750,-3.021102,-0.989457,-1.990681,-1.184554,-0.988109,0.417322,-1.026299,2.978427,0.016863,1.992834,,9.503527
1153,17.924681,112.684644,1.004930,,0.142881,0.002240,0.005951,0.007808,0.003233,0.005174,0.063240,0.020615,0.007228,0.004016,0.001893,0.006073,0.002362,0.017868,0.002319,0.088828,0.004058,0.012282,0.008544,0.041945,,-0.992563,3.044359,2.024854,2.996933,-2.997557,-2.919660,-0.982479,3.040169,-1.977766,-1.988750,-3.021102,-0.989457,-1.990681,-1.184554,-0.988109,0.417322,-1.026299,2.978427,0.016863,1.992834,,9.501027
1154,14.905951,112.684644,1.006665,,0.143399,0.002133,0.005528,0.007562,0.003176,0.005126,0.061243,0.020126,0.007211,0.003974,0.001889,0.006037,0.002310,0.017660,0.002296,0.089014,0.004022,0.012212,0.008374,0.041489,,-0.882114,3.018648,2.019334,2.984864,-3.047281,-3.033743,-1.077855,3.033902,-2.065539,-2.080899,-2.947821,-0.979079,-2.004661,-1.038898,-1.037178,0.451930,-0.978154,2.974180,-0.049415,1.957034,,9.502167
1155,17.924681,112.684644,1.005832,,0.140874,0.002128,0.005492,0.007429,0.003142,0.005079,0.060464,0.019717,0.007125,0.003912,0.001893,0.005993,0.002253,0.017525,0.002307,0.087633,0.003929,0.011516,0.008357,0.041128,,-0.992563,3.044359,2.024854,2.996933,-2.997557,-2.919660,-0.982479,3.040169,-1.977766,-1.988750,-3.021102,-0.989457,-1.990681,-1.184554,-0.988109,0.417322,-1.026299,2.978427,0.016863,1.992834,,9.502170
1156,17.594189,112.684644,1.007834,,0.140329,0.002108,0.005333,0.007359,0.003125,0.005094,0.058618,0.019600,0.007039,0.003967,0.001885,0.005950,0.002219,0.017185,0.002268,0.087279,0.003927,0.011250,0.008339,0.040637,,-0.844779,2.979889,1.993181,2.994637,-2.927438,-2.985193,-0.981283,3.035168,-1.945003,-2.013712,-2.990351,-1.043714,-2.054306,-1.081282,-0.963097,0.527273,-0.908970,3.007323,0.076988,1.990256,,9.503455
1157,17.594189,112.684644,1.005633,,0.139103,0.002085,0.005328,0.007154,0.003109,0.005012,0.057721,0.018891,0.006997,0.003960,0.001910,0.005825,0.002223,0.016843,0.002248,0.087799,0.003862,0.011223,0.008105,0.039867,,-0.844779,2.979889,1.993181,2.994637,-2.927438,-2.985193,-0.981283,3.035168,-1.945003,-2.013712,-2.990351,-1.043714,-2.054306,-1.081282,-0.963097,0.527273,-0.908970,3.007323,0.076988,1.990256,,9.502717
1158,14.834147,112.684644,1.003835,,0.139536,0.002064,0.005265,0.007033,0.003098,0.005007,0.055283,0.018948,0.006831,0.003820,0.001920,0.005718,0.002227,0.015976,0.002214,0.086941,0.003870,0.011118,0.008072,0.039935,,-1.092887,2.988361,2.037419,3.004492,-2.998927,-2.974506,-0.958159,2.962372,-2.004193,-2.007131,-2.998760,-1.015825,-2.010543,-1.210090,-0.983775,0.517696,-0.954700,2.997611,-0.001182,1.962454,,9.501652
1159,14.834147,112.684644,1.002636,,0.137295,0.002043,0.004977,0.006978,0.003083,0.004744,0.054706,0.018306,0.006776,0.003807,0.001915,0.005642,0.002214,0.015728,0.002200,0.086488,0.003871,0.010970,0.007996,0.039780,,-1.092887,2.988361,2.037419,3.004492,-2.998927,-2.974506,-0.958159,2.962372,-2.004193,-2.007131,-2.998760,-1.015825,-2.010543,-1.210090,-0.983775,0.517696,-0.954700,2.997611,-0.001182,1.962454,,9.498149
1160,14.834147,112.684644,1.000736,,0.136037,0.002020,0.004926,0.006980,0.003047,0.004703,0.054276,0.018112,0.006768,0.003836,0.001929,0.005578,0.002206,0.015644,0.002206,0.086294,0.003829,0.010825,0.007995,0.039484,,-1.092887,2.988361,2.037419,3.004492,-2.998927,-2.974506,-0.958159,2.962372,-2.004193,-2.007131,-2.998760,-1.015825,-2.010543,-1.210090,-0.983775,0.517696,-0.954700,2.997611,-0.001182,1.962454,,9.497510
1161,14.834147,112.684644,1.000000,,0.133643,0.002018,0.004944,0.006828,0.003076,0.004578,0.053656,0.017886,0.006672,0.003779,0.001887,0.005448,0.002208,0.015269,0.002154,0.084643,0.003809,0.010599,0.007789,0.038667,,-1.092887,2.988361,2.037419,3.004492,-2.998927,-2.974506,-0.958159,2.962372,-2.004193,-2.007131,-2.998760,-1.015825,-2.010543,-1.210090,-0.983775,0.517696,-0.954700,2.997611,-0.001182,1.962454,,9.497289
1162,16.947729,112.684644,1.001453,,0.132135,0.001991,0.004890,0.006805,0.003026,0.004504,0.052855,0.017381,0.006654,0.003741,0.001862,0.005422,0.002183,0.015154,0.002134,0.082317,0.003764,0.010441,0.007689,0.038303,,-0.993580,2.995297,1.979151,2.984859,-3.018409,-2.923095,-1.176104,2.952689,-2.079126,-1.984712,-2.983807,-1.067132,-1.974298,-1.014693,-0.993502,0.002600,-1.074486,2.996821,-0.013281,1.976765,,9.496442
1163,16.947729,112.684644,1.001509,,0.131506,0.001971,0.004768,0.006677,0.003019,0.004523,0.052504,0.017275,0.006612,0.003758,0.001841,0.005300,0.002166,0.014933,0.002122,0.081639,0.003675,0.010176,0.007554,0.038051,,-0.993580,2.995297,1.979151,2.984859,-3.018409,-2.923095,-1.176104,2.952689,-2.079126,-1.984712,-2.983807,-1.067132,-1.974298,-1.014693,-0.993502,0.002600,-1.074486,2.996821,-0.013281,1.976765,,9.495562
1164,16.947729,112.684644,1.000576,,0.127383,0.001942,0.004714,0.006592,0.003000,0.004463,0.052649,0.016647,0.006637,0.003732,0.001835,0.005229,0.002146,0.014928,0.002147,0.080657,0.003677,0.010066,0.007222,0.036983,,-0.993580,2.995297,1.979151,2.984859,-3.018409,-2.923095,-1.176104,2.952689,-2.079126,-1.984712,-2.983807,-1.067132,-1.974298,-1.014693,-0.993502,0.002600,-1.074486,2.996821,-0.013281,1.976765,,9.493372
1165,17.039313,112.684644,1.000000,,0.124227,0.001936,0.004598,0.006567,0.002929,0.004422,0.052543,0.016254,0.006523,0.003615,0.001823,0.005186,0.002153,0.014661,0.002143,0.080248,0.003544,0.009827,0.007167,0.037577,,-1.069513,3.015630,1.996799,2.970613,-2.956023,-2.957511,-1.142533,2.980296,-1.944830,-1.936570,-2.976990,-0.930501,-2.069095,-0.913245,-0.990733,0.481410,-0.908103,2.967960,-0.056585,2.038899,,9.492147
1166,21.491962,112.684644,1.000000,,0.124235,0.001919,0.004552,0.006480,0.002896,0.004445,0.052142,0.015731,0.006537,0.003589,0.001800,0.005144,0.002145,0.014190,0.002102,0.080634,0.003536,0.009692,0.007111,0.036843,,-0.956330,3.010933,2.047999,2.967312,-2.969955,-2.986629,-0.983278,3.062719,-2.053476,-1.992436,-2.982837,-1.007040,-1.975953,-0.935050,-1.039234,0.113790,-0.996150,3.029718,-0.063740,1.995325,,9.489878
1167,18.201531,112.684644,1.000000,,0.122707,0.001911,0.004503,0.006406,0.002877,0.004477,0.051787,0.015325,0.006453,0.003457,0.001761,0.005060,0.002136,0.014072,0.002083,0.081105,0.003352,0.009387,0.006988,0.035959,,-1.098754,3.002962,1.946119,2.963833,-2.974647,-2.987733,-1.032339,2.987011,-1.937621,-1.959130,-3.007695,-1.034062,-2.072673,-0.999697,-1.012990,0.442460,-1.042303,3.004160,-0.009367,1.907208,,9.488345
1168,18.201531,112.684644,1.000000,,0.121578,0.001866,0.004448,0.006377,0.002901,0.004436,0.050088,0.015118,0.006465,0.003443,0.001777,0.004963,0.002157,0.014083,0.002056,0.080765,0.003352,0.009276,0.006840,0.035703,,-1.098754,3.002962,1.946119,2.963833,-2.974647,-2.987733,-1.032339,2.987011,-1.937621,-1.959130,-3.007695,-1.034062,-2.072673,-0.999697,-1.012990,0.442460,-1.042303,3.004160,-0.009367,1.907208,,9.487317
1169,18.201531,110.462773,1.000000,,0.115898,0.001854,0.004343,0.006099,0.002804,0.004428,0.047799,0.014807,0.006336,0.003530,0.001795,0.004792,0.002150,0.013753,0.002068,0.080930,0.003257,0.008234,0.006546,0.035198,,-1.098754,3.002962,1.946119,2.963833,-2.974647,-2.987733,-1.032339,2.987011,-1.937621,-1.959130,-3.007695,-1.034062,-2.072673,-0.999697,-1.012990,0.442460,-1.042303,3.004160,-0.009367,1.907208,,9.484895
1170,18.201531,110.462773,1.000000,,0.113862,0.001802,0.004299,0.006043,0.002802,0.004392,0.047569,0.014740,0.006269,0.003526,0.001788,0.004820,0.002146,0.013691,0.002068,0.081127,0.003289,0.008087,0.006343,0.035080,,-1.098754,3.002962,1.946119,2.963833,-2.974647,-2.987733,-1.032339,2.987011,-1.937621,-1.959130,-3.007695,-1.034062,-2.072673,-0.999697,-1.012990,0.442460,-1.042303,3.004160,-0.009367,1.907208,,9.483532
1171,21.369442,110.462773,1.000000,,0.111351,0.001712,0.004253,0.005857,0.002770,0.004343,0.043886,0.014442,0.006249,0.003484,0.001760,0.004717,0.002148,0.013684,0.002040,0.080502,0.003185,0.007972,0.006253,0.034749,,-1.141539,3.029702,2.081353,3.075243,-3.023959,-2.990879,-1.020176,3.015148,-2.033855,-1.898526,-3.046626,-1.043588,-1.979241,-0.954063,-1.011478,0.468101,-0.949891,3.033639,-0.012178,1.969068,,9.482147
1172,14.594909,109.891659,1.000000,,0.110536,0.001650,0.004164,0.005784,0.002754,0.004267,0.042323,0.014093,0.006048,0.003318,0.001775,0.004715,0.002119,0.013471,0.002027,0.079561,0.003092,0.007804,0.006070,0.034516,,-1.033112,3.003647,1.960343,2.966432,-2.952957,-2.973688,-0.982932,2.959740,-2.092765,-1.949402,-2.984489,-0.979504,-1.962723,-0.952922,-1.051380,0.013028,-0.997320,2.996806,-0.053328,1.945698,,9.480048
1173,14.594909,109.891659,1.000000,,0.108272,0.001648,0.004058,0.005760,0.002769,0.004240,0.042423,0.013915,0.006007,0.003291,0.001754,0.004720,0.002135,0.013271,0.002013,0.079454,0.003071,0.007658,0.006052,0.033668,,-1.033112,3.003647,1.960343,2.966432,-2.952957,-2.973688,-0.982932,2.959740,-2.092765,-1.949402,-2.984489,-0.979504,-1.962723,-0.952922,-1.051380,0.013028,-0.997320,2.996806,-0.053328,1.945698,,9.479335
1174,14.594909,109.891659,1.001918,,0.108677,0.001636,0.004040,0.005726,0.002768,0.004357,0.041883,0.013699,0.005990,0.003274,0.001762,0.004622,0.002094,0.013235,0.002006,0.080785,0.003061,0.007617,0.006001,0.033533,,-1.033112,3.003647,1.960343,2.966432,-2.952957,-2.973688,-0.982932,2.959740,-2.092765,-1.949402,-2.984489,-0.979504,-1.962723,-0.952922,-1.051380,0.013028,-0.997320,2.996806,-0.053328,1.945698,,9.478547
1175,14.594909,109.891659,1.002571,,0.106524,0.001634,0.004003,0.005634,0.002781,0.004310,0.041222,0.013536,0.005957,0.003262,0.001752,0.004633,0.002087,0.013126,0.001988,0.081278,0.002977,0.007556,0.005851,0.033342,,-1.033112,3.003647,1.960343,2.966432,-2.952957,-2.973688,-0.982932,2.959740,-2.092765,-1.949402,-2.984489,-0.979504,-1.962723,-0.952922,-1.051380,0.013028,-0.997320,2.996806,-0.053328,1.945698,,9.476788
1176,14.328320,109.891659,1.002917,,0.104977,0.001601,0.003923,0.005560,0.002770,0.004277,0.040731,0.013434,0.005923,0.003260,0.001716,0.004573,0.002079,0.013030,0.001984,0.079646,0.002956,0.007438,0.005867,0.032978,,-0.989800,2.986010,1.989227,2.956533,-2.918010,-3.037398,-1.016440,2.927660,-2.052288,-1.935702,-2.994492,-0.959523,-1.987916,-0.974976,-1.010716,0.492466,-1.020709,2.965045,-0.109331,1.966890,,9.475146
1177,14.328320,109.891659,1.003331,,0.103544,0.001591,0.003899,0.005512,0.002776,0.004239,0.040415,0.013320,0.005787,0.003261,0.001720,0.004448,0.002055,0.012842,0.001980,0.078577,0.002898,0.007205,0.005784,0.032896,,-0.989800,2.986010,1.989227,2.956533,-2.918010,-3.037398,-1.016440,2.927660,-2.052288,-1.935702,-2.994492,-0.959523,-1.987916,-0.974976,-1.010716,0.492466,-1.020709,2.965045,-0.109331,1.966890,,9.473686
