min,-5.120000,max,5.120000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
1896,5.975781,5.975784,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999996,4.004544,2.000000,4.004543,-4.004544,-4.000002,-2.000000,4.004545,-4.000001,-2.999995,-3.004536,-1.000001,-2.999998,-0.999999,-2.000002,2.000001,-1.000002,4.004542,-0.000004,4.000000,,13.236656
1897,5.975781,5.975784,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999996,4.004544,2.000000,4.004543,-4.004544,-4.000002,-2.000000,4.004545,-4.000001,-2.999995,-3.004536,-1.000001,-2.999998,-0.999999,-2.000002,2.000001,-1.000002,4.004542,-0.000004,4.000000,,13.236656
1898,5.975781,5.975784,1.001257,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004544,2.000000,4.004536,-4.004542,-4.000000,-1.999998,4.004537,-4.000001,-2.999998,-3.004544,-1.000000,-3.000001,-1.000002,-2.000001,1.999998,-0.999998,4.004539,0.000004,4.000001,,13.236656
1899,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999994,4.004541,2.000000,4.004542,-4.004541,-4.000004,-1.999999,4.004542,-4.000003,-2.999996,-3.004544,-1.000000,-3.000005,-1.000001,-2.000002,1.999999,-1.000000,4.004543,0.000003,4.000001,,13.236656
1900,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999994,4.004541,2.000000,4.004542,-4.004541,-4.000004,-1.999999,4.004542,-4.000003,-2.999996,-3.004544,-1.000000,-3.000005,-1.000001,-2.000002,1.999999,-1.000000,4.004543,0.000003,4.000001,,13.236656
1901,5.975781,5.975783,1.000091,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004544,1.999995,4.004542,-4.004540,-4.000005,-1.999998,4.004537,-4.000001,-3.000002,-3.004542,-0.999998,-3.000002,-1.000000,-2.000000,2.000002,-1.000003,4.004544,-0.000001,4.000003,,13.236656
1902,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004544,1.999995,4.004542,-4.004540,-4.000005,-1.999998,4.004537,-4.000001,-3.000002,-3.004542,-0.999998,-3.000002,-1.000000,-2.000000,2.000002,-1.000003,4.004544,-0.000001,4.000003,,13.236656
1903,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004544,1.999995,4.004542,-4.004540,-4.000005,-1.999998,4.004537,-4.000001,-3.000002,-3.004542,-0.999998,-3.000002,-1.000000,-2.000000,2.000002,-1.000003,4.004544,-0.000001,4.000003,,13.236656
1904,5.975781,5.975783,1.002379,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004544,1.999995,4.004542,-4.004540,-4.000005,-1.999998,4.004537,-4.000001,-3.000002,-3.004542,-0.999998,-3.000002,-1.000000,-2.000000,2.000002,-1.000003,4.004544,-0.000001,4.000003,,13.236656
1905,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004544,1.999995,4.004542,-4.004540,-4.000005,-1.999998,4.004537,-4.000001,-3.000002,-3.004542,-0.999998,-3.000002,-1.000000,-2.000000,2.000002,-1.000003,4.004544,-0.000001,4.000003,,13.236656
1906,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004545,2.000004,4.004546,-4.004541,-4.000000,-2.000001,4.004537,-3.999999,-3.000002,-3.004540,-0.999999,-3.000000,-0.999999,-1.999996,2.000005,-1.000000,4.004540,0.000003,4.000001,,13.236656
1907,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004545,2.000004,4.004546,-4.004541,-4.000000,-2.000001,4.004537,-3.999999,-3.000002,-3.004540,-0.999999,-3.000000,-0.999999,-1.999996,2.000005,-1.000000,4.004540,0.000003,4.000001,,13.236656
1908,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004545,2.000004,4.004546,-4.004541,-4.000000,-2.000001,4.004537,-3.999999,-3.000002,-3.004540,-0.999999,-3.000000,-0.999999,-1.999996,2.000005,-1.000000,4.004540,0.000003,4.000001,,13.236656
1909,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000004,4.004544,1.999996,4.004540,-4.004540,-4.000000,-2.000004,4.004540,-3.999999,-2.999998,-3.004542,-1.000002,-2.999999,-1.000003,-2.000001,2.000006,-0.999997,4.004542,-0.000001,4.000002,,13.236656
1910,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004545,1.999994,4.004540,-4.004542,-4.000000,-2.000001,4.004542,-4.000005,-3.000000,-3.004542,-0.999999,-3.000004,-0.999999,-2.000002,1.999998,-1.000001,4.004543,-0.000001,4.000000,,13.236656
1911,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004545,1.999994,4.004540,-4.004542,-4.000000,-2.000001,4.004542,-4.000005,-3.000000,-3.004542,-0.999999,-3.000004,-0.999999,-2.000002,1.999998,-1.000001,4.004543,-0.000001,4.000000,,13.236656
1912,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004545,1.999994,4.004540,-4.004542,-4.000000,-2.000001,4.004542,-4.000005,-3.000000,-3.004542,-0.999999,-3.000004,-0.999999,-2.000002,1.999998,-1.000001,4.004543,-0.000001,4.000000,,13.236656
1913,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004541,2.000004,4.004542,-4.004541,-4.000003,-1.999999,4.004540,-4.000003,-3.000002,-3.004540,-1.000003,-3.000001,-0.999999,-1.999998,1.999996,-1.000002,4.004541,0.000002,3.999994,,13.236656
1914,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004540,2.000000,4.004542,-4.004542,-4.000000,-1.999997,4.004536,-4.000000,-3.000001,-3.004543,-0.999996,-2.999999,-1.000000,-2.000002,2.000000,-1.000000,4.004538,-0.000002,3.999997,,13.236656
1915,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004540,2.000000,4.004542,-4.004542,-4.000000,-1.999997,4.004536,-4.000000,-3.000001,-3.004543,-0.999996,-2.999999,-1.000000,-2.000002,2.000000,-1.000000,4.004538,-0.000002,3.999997,,13.236656
1916,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004540,2.000000,4.004542,-4.004542,-4.000000,-1.999997,4.004536,-4.000000,-3.000001,-3.004543,-0.999996,-2.999999,-1.000000,-2.000002,2.000000,-1.000000,4.004538,-0.000002,3.999997,,13.236656
1917,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004540,2.000000,4.004542,-4.004542,-4.000000,-1.999997,4.004536,-4.000000,-3.000001,-3.004543,-0.999996,-2.999999,-1.000000,-2.000002,2.000000,-1.000000,4.004538,-0.000002,3.999997,,13.236656
1918,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004540,2.000000,4.004542,-4.004542,-4.000000,-1.999997,4.004536,-4.000000,-3.000001,-3.004543,-0.999996,-2.999999,-1.000000,-2.000002,2.000000,-1.000000,4.004538,-0.000002,3.999997,,13.236656
1919,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004544,2.000002,4.004542,-4.004540,-3.999997,-2.000003,4.004541,-3.999996,-3.000000,-3.004542,-0.999998,-3.000001,-0.999998,-2.000000,2.000004,-1.000003,4.004544,0.000001,3.999998,,13.236656
1920,5.975781,5.975783,1.000733,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004544,2.000002,4.004542,-4.004540,-3.999997,-2.000003,4.004541,-3.999996,-3.000000,-3.004542,-0.999998,-3.000001,-0.999998,-2.000000,2.000004,-1.000003,4.004544,0.000001,3.999998,,13.236656
1921,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004544,2.000002,4.004542,-4.004540,-3.999997,-2.000003,4.004541,-3.999996,-3.000000,-3.004542,-0.999998,-3.000001,-0.999998,-2.000000,2.000004,-1.000003,4.004544,0.000001,3.999998,,13.236656
1922,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004544,2.000002,4.004542,-4.004540,-3.999997,-2.000003,4.004541,-3.999996,-3.000000,-3.004542,-0.999998,-3.000001,-0.999998,-2.000000,2.000004,-1.000003,4.004544,0.000001,3.999998,,13.236656
1923,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004543,2.000000,4.004543,-4.004541,-3.999999,-2.000002,4.004540,-4.000000,-3.000001,-3.004544,-1.000000,-3.000004,-1.000004,-2.000000,2.000001,-1.000001,4.004543,0.000001,4.000005,,13.236656
1924,5.975781,5.975783,1.001853,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004543,2.000000,4.004543,-4.004541,-3.999999,-2.000002,4.004540,-4.000000,-3.000001,-3.004544,-1.000000,-3.000004,-1.000004,-2.000000,2.000001,-1.000001,4.004543,0.000001,4.000005,,13.236656
1925,5.975781,5.975783,1.000704,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004543,2.000000,4.004543,-4.004541,-3.999999,-2.000002,4.004540,-4.000000,-3.000001,-3.004544,-1.000000,-3.000004,-1.000004,-2.000000,2.000001,-1.000001,4.004543,0.000001,4.000005,,13.236656
1926,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004543,2.000000,4.004543,-4.004541,-3.999999,-2.000002,4.004540,-4.000000,-3.000001,-3.004544,-1.000000,-3.000004,-1.000004,-2.000000,2.000001,-1.000001,4.004543,0.000001,4.000005,,13.236656
1927,5.975781,5.975783,1.000929,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004543,2.000000,4.004543,-4.004541,-3.999999,-2.000002,4.004540,-4.000000,-3.000001,-3.004544,-1.000000,-3.000004,-1.000004,-2.000000,2.000001,-1.000001,4.004543,0.000001,4.000005,,13.236656
1928,5.975781,5.975783,1.000034,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004543,2.000000,4.004543,-4.004541,-3.999999,-2.000002,4.004540,-4.000000,-3.000001,-3.004544,-1.000000,-3.000004,-1.000004,-2.000000,2.000001,-1.000001,4.004543,0.000001,4.000005,,13.236656
1929,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000002,4.004543,2.000001,4.004540,-4.004541,-3.999994,-2.000000,4.004540,-3.999996,-2.999999,-3.004542,-1.000000,-2.999996,-1.000001,-1.999999,2.000003,-1.000000,4.004544,0.000000,4.000000,,13.236656
1930,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000000,4.004544,1.999999,4.004536,-4.004542,-3.999997,-2.000000,4.004542,-4.000000,-3.000000,-3.004541,-0.999996,-3.000002,-1.000000,-2.000001,2.000003,-1.000003,4.004544,-0.000004,4.000001,,13.236656
1931,5.975781,5.975783,1.001198,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000000,4.004544,1.999999,4.004536,-4.004542,-3.999997,-2.000000,4.004542,-4.000000,-3.000000,-3.004541,-0.999996,-3.000002,-1.000000,-2.000001,2.000003,-1.000003,4.004544,-0.000004,4.000001,,13.236656
1932,5.975781,5.975783,1.002140,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000000,4.004544,1.999999,4.004536,-4.004542,-3.999997,-2.000000,4.004542,-4.000000,-3.000000,-3.004541,-0.999996,-3.000002,-1.000000,-2.000001,2.000003,-1.000003,4.004544,-0.000004,4.000001,,13.236656
1933,5.975781,5.975783,1.002705,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000003,4.004538,2.000001,4.004544,-4.004544,-3.999999,-2.000000,4.004542,-4.000002,-3.000000,-3.004538,-0.999998,-3.000001,-0.999998,-1.999998,2.000001,-1.000003,4.004540,-0.000002,4.000000,,13.236656
1934,5.975781,5.975783,1.001349,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000000,4.004543,2.000000,4.004541,-4.004542,-4.000004,-2.000001,4.004542,-3.999999,-3.000003,-3.004542,-0.999997,-3.000000,-1.000000,-1.999997,1.999999,-0.999998,4.004541,0.000002,3.999999,,13.236656
1935,5.975781,5.975783,1.004270,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000000,4.004543,2.000000,4.004541,-4.004542,-4.000004,-2.000001,4.004542,-3.999999,-3.000003,-3.004542,-0.999997,-3.000000,-1.000000,-1.999997,1.999999,-0.999998,4.004541,0.000002,3.999999,,13.236656
1936,5.975781,5.975783,1.004708,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004542,2.000000,4.004540,-4.004538,-4.000001,-1.999999,4.004541,-4.000002,-3.000001,-3.004543,-0.999998,-3.000005,-1.000000,-2.000000,2.000004,-1.000000,4.004543,-0.000002,4.000000,,13.236656
1937,5.975781,5.975783,1.004416,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004542,2.000000,4.004540,-4.004538,-4.000001,-1.999999,4.004541,-4.000002,-3.000001,-3.004543,-0.999998,-3.000005,-1.000000,-2.000000,2.000004,-1.000000,4.004543,-0.000002,4.000000,,13.236656
1938,5.975781,5.975783,1.004218,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999999,4.004542,2.000000,4.004540,-4.004538,-4.000001,-1.999999,4.004541,-4.000002,-3.000001,-3.004543,-0.999998,-3.000005,-1.000000,-2.000000,2.000004,-1.000000,4.004543,-0.000002,4.000000,,13.236656
1939,5.975781,5.975783,1.003394,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004540,2.000001,4.004542,-4.004541,-4.000002,-2.000002,4.004539,-4.000004,-3.000002,-3.004542,-1.000003,-3.000002,-1.000001,-2.000003,2.000004,-0.999999,4.004542,0.000002,3.999998,,13.236656
1940,5.975781,5.975783,1.003868,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004540,2.000001,4.004542,-4.004541,-4.000002,-2.000002,4.004539,-4.000004,-3.000002,-3.004542,-1.000003,-3.000002,-1.000001,-2.000003,2.000004,-0.999999,4.004542,0.000002,3.999998,,13.236656
1941,5.975781,5.975783,1.006110,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004540,2.000001,4.004542,-4.004541,-4.000002,-2.000002,4.004539,-4.000004,-3.000002,-3.004542,-1.000003,-3.000002,-1.000001,-2.000003,2.000004,-0.999999,4.004542,0.000002,3.999998,,13.236656
1942,5.975781,5.975783,1.006661,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000001,4.004540,2.000001,4.004542,-4.004541,-4.000002,-2.000002,4.004539,-4.000004,-3.000002,-3.004542,-1.000003,-3.000002,-1.000001,-2.000003,2.000004,-0.999999,4.004542,0.000002,3.999998,,13.236656
1943,5.975781,5.975783,1.004452,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1944,5.975781,5.975783,1.004354,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1945,5.975781,5.975783,1.003960,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1946,5.975781,5.975783,1.001798,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1947,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1948,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1949,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1950,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1951,5.975781,5.975783,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-0.999997,4.004539,2.000001,4.004544,-4.004541,-4.000001,-2.000001,4.004541,-3.999999,-3.000001,-3.004542,-0.999997,-3.000002,-0.999999,-2.000002,2.000000,-0.999999,4.004541,-0.000000,3.999998,,13.236656
1952,5.975781,5.975783,1.000274,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,-1.000000,4.004541,2.000000,4.004543,-4.004541,-4.000002,-2.000003,4.004540,-4.000001,-3.000000,-3.004538,-1.000001,-3.000003,-0.999999,-2.000000,2.000000,-1.000002,4.004539,0.000000,4.000000,,13.236656
