dimension,200,seed,1
,mode,2
times,cosR,error
460.100000,0.998586,0.019300
460.200000,0.998586,0.019300
460.300000,0.998586,0.019300
460.400000,0.998587,0.019200
460.500000,0.998587,0.019200
460.600000,0.998590,0.019200
460.700000,0.998591,0.019200
460.800000,0.998591,0.019200
460.900000,0.998591,0.019200
461.000000,0.998591,0.019200
461.100000,0.998592,0.019200
461.200000,0.998592,0.019200
461.300000,0.998592,0.019200
461.400000,0.998595,0.019200
461.500000,0.998595,0.019200
461.600000,0.998595,0.019200
461.700000,0.998595,0.019200
461.800000,0.998595,0.019200
461.900000,0.998597,0.019200
462.000000,0.998597,0.019200
462.100000,0.998598,0.019200
462.200000,0.998598,0.019200
462.300000,0.998599,0.019200
462.400000,0.998600,0.019200
462.500000,0.998600,0.019200
462.600000,0.998600,0.019200
462.700000,0.998601,0.019200
462.800000,0.998601,0.019200
462.900000,0.998602,0.019100
463.000000,0.998602,0.019100
463.100000,0.998603,0.019100
463.200000,0.998603,0.019100
463.300000,0.998603,0.019100
463.400000,0.998603,0.019100
463.500000,0.998604,0.019100
463.600000,0.998604,0.019100
463.700000,0.998605,0.019100
463.800000,0.998606,0.019100
463.900000,0.998606,0.019100
464.000000,0.998608,0.019100
464.100000,0.998608,0.019100
464.200000,0.998608,0.019100
464.300000,0.998609,0.019100
464.400000,0.998610,0.019100
464.500000,0.998610,0.019100
464.600000,0.998611,0.019100
464.700000,0.998611,0.019100
464.800000,0.998612,0.019100
464.900000,0.998613,0.019000
465.000000,0.998613,0.019100
465.100000,0.998614,0.019000
465.200000,0.998614,0.019000
465.300000,0.998615,0.019100
465.400000,0.998615,0.019000
465.500000,0.998615,0.019100
465.600000,0.998615,0.019100
465.700000,0.998617,0.019000
465.800000,0.998617,0.019000
465.900000,0.998618,0.019000
466.000000,0.998618,0.019000
466.100000,0.998618,0.019000
466.200000,0.998619,0.019000
466.300000,0.998620,0.019000
466.400000,0.998621,0.019000
466.500000,0.998621,0.019000
466.600000,0.998622,0.019000
466.700000,0.998622,0.019000
466.800000,0.998623,0.019000
466.900000,0.998623,0.019000
467.000000,0.998624,0.019000
467.100000,0.998624,0.019000
467.200000,0.998626,0.018900
467.300000,0.998628,0.018900
467.400000,0.998629,0.018700
467.500000,0.998629,0.018700
467.600000,0.998629,0.018700
467.700000,0.998631,0.018800
467.800000,0.998631,0.018700
467.900000,0.998632,0.018700
468.000000,0.998633,0.018700
468.100000,0.998633,0.018600
468.200000,0.998634,0.018600
468.300000,0.998635,0.018600
468.400000,0.998635,0.018600
468.500000,0.998636,0.018600
468.600000,0.998637,0.018600
468.700000,0.998638,0.018600
468.800000,0.998638,0.018600
468.900000,0.998638,0.018600
469.000000,0.998638,0.018600
469.100000,0.998638,0.018600
469.200000,0.998639,0.018600
469.300000,0.998639,0.018600
469.400000,0.998640,0.018500
469.500000,0.998641,0.018500
469.600000,0.998641,0.018500
469.700000,0.998642,0.018500
469.800000,0.998642,0.018500
469.900000,0.998643,0.018500
470.000000,0.998644,0.018500
470.100000,0.998644,0.018500
470.200000,0.998644,0.018500
470.300000,0.998645,0.018500
470.400000,0.998645,0.018500
470.500000,0.998645,0.018600
470.600000,0.998645,0.018600
470.700000,0.998646,0.018600
470.800000,0.998646,0.018500
470.900000,0.998647,0.018600
471.000000,0.998647,0.018500
471.100000,0.998647,0.018500
471.200000,0.998647,0.018500
471.300000,0.998648,0.018500
471.400000,0.998649,0.018500
471.500000,0.998649,0.018500
471.600000,0.998650,0.018500
471.700000,0.998650,0.018500
471.800000,0.998650,0.018500
471.900000,0.998650,0.018500
472.000000,0.998651,0.018500
472.100000,0.998652,0.018500
472.200000,0.998653,0.018600
472.300000,0.998654,0.018600
472.400000,0.998654,0.018600
472.500000,0.998655,0.018600
472.600000,0.998655,0.018600
472.700000,0.998655,0.018600
472.800000,0.998655,0.018600
472.900000,0.998656,0.018600
473.000000,0.998656,0.018600
473.100000,0.998656,0.018600
473.200000,0.998658,0.018500
473.300000,0.998660,0.018600
473.400000,0.998661,0.018600
473.500000,0.998661,0.018600
473.600000,0.998661,0.018500
473.700000,0.998661,0.018400
473.800000,0.998661,0.018400
473.900000,0.998661,0.018400
474.000000,0.998662,0.018400
474.100000,0.998662,0.018500
474.200000,0.998665,0.018400
474.300000,0.998665,0.018400
474.400000,0.998665,0.018400
474.500000,0.998667,0.018400
474.600000,0.998667,0.018400
474.700000,0.998668,0.018400
474.800000,0.998670,0.018400
474.900000,0.998671,0.018400
475.000000,0.998672,0.018400
475.100000,0.998672,0.018400
475.200000,0.998673,0.018400
475.300000,0.998673,0.018400
475.400000,0.998674,0.018400
475.500000,0.998675,0.018400
475.600000,0.998676,0.018400
475.700000,0.998676,0.018400
475.800000,0.998677,0.018400
475.900000,0.998678,0.018300
476.000000,0.998679,0.018300
476.100000,0.998679,0.018300
476.200000,0.998679,0.018300
476.300000,0.998679,0.018300
476.400000,0.998680,0.018300
476.500000,0.998680,0.018300
476.600000,0.998680,0.018300
476.700000,0.998681,0.018300
476.800000,0.998682,0.018300
476.900000,0.998682,0.018300
477.000000,0.998682,0.018300
477.100000,0.998684,0.018300
477.200000,0.998685,0.018300
477.300000,0.998686,0.018300
477.400000,0.998688,0.018300
477.500000,0.998688,0.018300
477.600000,0.998689,0.018300
477.700000,0.998690,0.018200
477.800000,0.998691,0.018200
477.900000,0.998693,0.018200
478.000000,0.998693,0.018200
478.100000,0.998693,0.018200
478.200000,0.998694,0.018200
478.300000,0.998695,0.018200
478.400000,0.998695,0.018200
478.500000,0.998695,0.018200
478.600000,0.998696,0.018200
478.700000,0.998696,0.018200
478.800000,0.998697,0.018200
478.900000,0.998697,0.018200
479.000000,0.998697,0.018200
479.100000,0.998698,0.018200
479.200000,0.998698,0.018200
479.300000,0.998699,0.018200
479.400000,0.998699,0.018200
479.500000,0.998699,0.018200
479.600000,0.998700,0.018200
479.700000,0.998701,0.018200
479.800000,0.998702,0.018200
479.900000,0.998702,0.018200
480.000000,0.998702,0.018200
480.100000,0.998703,0.018200
480.200000,0.998705,0.018200
480.300000,0.998706,0.018200
480.400000,0.998706,0.018200
480.500000,0.998706,0.018200
480.600000,0.998707,0.018300
480.700000,0.998707,0.018300
480.800000,0.998707,0.018300
480.900000,0.998708,0.018300
481.000000,0.998708,0.018300
481.100000,0.998709,0.018300
481.200000,0.998709,0.018300
481.300000,0.998710,0.018300
481.400000,0.998710,0.018200
481.500000,0.998712,0.018300
481.600000,0.998712,0.018300
481.700000,0.998713,0.018200
481.800000,0.998714,0.018200
481.900000,0.998714,0.018200
482.000000,0.998715,0.018100
482.100000,0.998716,0.018100
482.200000,0.998717,0.018100
482.300000,0.998718,0.018100
482.400000,0.998719,0.018100
482.500000,0.998719,0.018100
482.600000,0.998720,0.018100
482.700000,0.998721,0.018100
482.800000,0.998721,0.018100
482.900000,0.998722,0.018100
483.000000,0.998724,0.018200
483.100000,0.998726,0.018200
483.200000,0.998726,0.018200
483.300000,0.998727,0.018200
483.400000,0.998727,0.018200
483.500000,0.998727,0.018200
483.600000,0.998728,0.018100
483.700000,0.998728,0.018100
483.800000,0.998728,0.018200
483.900000,0.998729,0.018200
484.000000,0.998730,0.018200
484.100000,0.998731,0.018200
484.200000,0.998732,0.018200
484.300000,0.998732,0.018200
484.400000,0.998732,0.018200
484.500000,0.998732,0.018200
484.600000,0.998732,0.018200
484.700000,0.998732,0.018200
484.800000,0.998733,0.018100
484.900000,0.998733,0.018100
485.000000,0.998733,0.018100
485.100000,0.998734,0.018200
485.200000,0.998734,0.018200
485.300000,0.998734,0.018100
485.400000,0.998734,0.018100
485.500000,0.998734,0.018100
485.600000,0.998735,0.018100
485.700000,0.998735,0.018100
485.800000,0.998736,0.018100
485.900000,0.998736,0.018100
486.000000,0.998736,0.018100
486.100000,0.998737,0.018100
486.200000,0.998737,0.018100
486.300000,0.998738,0.018100
486.400000,0.998738,0.018100
486.500000,0.998739,0.018100
486.600000,0.998740,0.018000
486.700000,0.998740,0.018000
486.800000,0.998741,0.017900
486.900000,0.998741,0.017900
487.000000,0.998742,0.017900
487.100000,0.998743,0.017800
487.200000,0.998743,0.017800
487.300000,0.998744,0.017800
487.400000,0.998744,0.017900
487.500000,0.998744,0.017900
487.600000,0.998745,0.017800
487.700000,0.998745,0.017800
487.800000,0.998745,0.017800
487.900000,0.998746,0.017800
488.000000,0.998747,0.017800
488.100000,0.998747,0.017800
488.200000,0.998748,0.017800
488.300000,0.998748,0.017800
488.400000,0.998749,0.017800
488.500000,0.998749,0.017800
488.600000,0.998749,0.017800
488.700000,0.998750,0.017800
488.800000,0.998750,0.017800
488.900000,0.998750,0.017800
489.000000,0.998750,0.017700
489.100000,0.998751,0.017800
489.200000,0.998751,0.017800
489.300000,0.998751,0.017800
489.400000,0.998752,0.017800
489.500000,0.998752,0.017700
489.600000,0.998752,0.017800
489.700000,0.998752,0.017800
489.800000,0.998753,0.017800
489.900000,0.998754,0.017900
490.000000,0.998754,0.017900
490.100000,0.998755,0.017800
490.200000,0.998755,0.017700
490.300000,0.998757,0.017700
490.400000,0.998757,0.017700
490.500000,0.998758,0.017700
490.600000,0.998759,0.017700
490.700000,0.998759,0.017700
490.800000,0.998759,0.017700
490.900000,0.998760,0.017700
491.000000,0.998761,0.017700
491.100000,0.998761,0.017700
491.200000,0.998761,0.017700
491.300000,0.998761,0.017700
491.400000,0.998761,0.017700
491.500000,0.998761,0.017700
491.600000,0.998761,0.017700
491.700000,0.998762,0.017700
491.800000,0.998763,0.017700
491.900000,0.998763,0.017700
492.000000,0.998763,0.017700
492.100000,0.998763,0.017700
492.200000,0.998763,0.017700
492.300000,0.998764,0.017700
492.400000,0.998764,0.017700
492.500000,0.998766,0.017700
492.600000,0.998768,0.017700
492.700000,0.998768,0.017700
492.800000,0.998768,0.017700
492.900000,0.998769,0.017600
493.000000,0.998769,0.017600
493.100000,0.998770,0.017600
493.200000,0.998770,0.017600
493.300000,0.998771,0.017600
493.400000,0.998772,0.017600
493.500000,0.998772,0.017600
493.600000,0.998772,0.017600
493.700000,0.998772,0.017600
493.800000,0.998773,0.017500
493.900000,0.998774,0.017500
494.000000,0.998775,0.017500
494.100000,0.998775,0.017500
494.200000,0.998776,0.017500
494.300000,0.998776,0.017500
494.400000,0.998776,0.017500
494.500000,0.998777,0.017600
494.600000,0.998779,0.017600
494.700000,0.998779,0.017600
494.800000,0.998779,0.017700
494.900000,0.998779,0.017600
495.000000,0.998780,0.017600
495.100000,0.998781,0.017600
495.200000,0.998781,0.017600
495.300000,0.998782,0.017700
495.400000,0.998783,0.017800
495.500000,0.998783,0.017700
495.600000,0.998783,0.017700
495.700000,0.998784,0.017700
495.800000,0.998784,0.017700
495.900000,0.998784,0.017600
496.000000,0.998785,0.017600
496.100000,0.998785,0.017600
496.200000,0.998785,0.017600
496.300000,0.998786,0.017600
496.400000,0.998786,0.017600
496.500000,0.998787,0.017600
496.600000,0.998787,0.017600
496.700000,0.998788,0.017700
496.800000,0.998788,0.017700
496.900000,0.998788,0.017700
497.000000,0.998788,0.017700
497.100000,0.998789,0.017700
497.200000,0.998789,0.017700
497.300000,0.998790,0.017800
497.400000,0.998790,0.017800
497.500000,0.998791,0.017700
497.600000,0.998792,0.017800
497.700000,0.998793,0.017800
497.800000,0.998793,0.017800
497.900000,0.998794,0.017800
498.000000,0.998794,0.017800
498.100000,0.998794,0.017800
498.200000,0.998794,0.017800
498.300000,0.998795,0.017700
498.400000,0.998796,0.017700
498.500000,0.998796,0.017700
498.600000,0.998797,0.017700
498.700000,0.998798,0.017700
498.800000,0.998798,0.017700
498.900000,0.998799,0.017600
499.000000,0.998799,0.017600
499.100000,0.998799,0.017600
499.200000,0.998800,0.017700
499.300000,0.998801,0.017700
499.400000,0.998802,0.017700
499.500000,0.998803,0.017700
499.600000,0.998803,0.017700
499.700000,0.998803,0.017700
499.800000,0.998804,0.017700
499.900000,0.998804,0.017700
500.000000,0.998804,0.017700
500.100000,0.998804,0.017700
500.200000,0.998805,0.017700
500.300000,0.998805,0.017700
500.400000,0.998806,0.017700
500.500000,0.998806,0.017700
500.600000,0.998806,0.017700
500.700000,0.998807,0.017600
500.800000,0.998808,0.017600
500.900000,0.998809,0.017600
501.000000,0.998809,0.017600
501.100000,0.998809,0.017500
501.200000,0.998811,0.017500
501.300000,0.998811,0.017500
501.400000,0.998812,0.017400
501.500000,0.998813,0.017400
501.600000,0.998813,0.017300
501.700000,0.998814,0.017300
501.800000,0.998815,0.017400
501.900000,0.998816,0.017400
502.000000,0.998816,0.017500
502.100000,0.998816,0.017500
502.200000,0.998816,0.017500
502.300000,0.998817,0.017500
502.400000,0.998818,0.017400
502.500000,0.998819,0.017400
502.600000,0.998819,0.017400
502.700000,0.998819,0.017400
502.800000,0.998820,0.017400
502.900000,0.998820,0.017400
503.000000,0.998823,0.017400
503.100000,0.998823,0.017400
503.200000,0.998824,0.017400
503.300000,0.998824,0.017400
503.400000,0.998825,0.017400
503.500000,0.998825,0.017400
503.600000,0.998826,0.017300
503.700000,0.998826,0.017300
503.800000,0.998826,0.017300
503.900000,0.998827,0.017300
504.000000,0.998827,0.017300
504.100000,0.998828,0.017300
504.200000,0.998828,0.017300
504.300000,0.998828,0.017400
504.400000,0.998829,0.017400
504.500000,0.998830,0.017300
504.600000,0.998830,0.017300
504.700000,0.998830,0.017300
504.800000,0.998830,0.017300
504.900000,0.998831,0.017300
505.000000,0.998833,0.017400
505.100000,0.998834,0.017500
505.200000,0.998834,0.017500
505.300000,0.998834,0.017500
505.400000,0.998834,0.017500
505.500000,0.998834,0.017500
505.600000,0.998834,0.017400
505.700000,0.998836,0.017500
505.800000,0.998836,0.017500
505.900000,0.998836,0.017500
506.000000,0.998836,0.017400
506.100000,0.998836,0.017400
506.200000,0.998836,0.017300
506.300000,0.998839,0.017200
506.400000,0.998839,0.017200
506.500000,0.998839,0.017200
506.600000,0.998840,0.017200
506.700000,0.998841,0.017100
506.800000,0.998841,0.017100
506.900000,0.998841,0.017200
507.000000,0.998842,0.017100
507.100000,0.998843,0.017200
507.200000,0.998843,0.017200
507.300000,0.998843,0.017200
507.400000,0.998843,0.017200
507.500000,0.998843,0.017200
507.600000,0.998843,0.017200
507.700000,0.998844,0.017200
507.800000,0.998845,0.017200
507.900000,0.998845,0.017200
508.000000,0.998846,0.017200
508.100000,0.998846,0.017200
508.200000,0.998847,0.017200
508.300000,0.998847,0.017200
508.400000,0.998848,0.017200
508.500000,0.998848,0.017200
508.600000,0.998849,0.017200
508.700000,0.998849,0.017200
508.800000,0.998849,0.017200
508.900000,0.998850,0.017200
509.000000,0.998850,0.017200
509.100000,0.998851,0.017200
509.200000,0.998851,0.017200
509.300000,0.998851,0.017200
509.400000,0.998851,0.017200
509.500000,0.998853,0.017200
509.600000,0.998853,0.017200
509.700000,0.998853,0.017200
509.800000,0.998853,0.017200
509.900000,0.998854,0.017300
510.000000,0.998854,0.017200
510.100000,0.998855,0.017200
510.200000,0.998855,0.017200
510.300000,0.998858,0.017200
510.400000,0.998859,0.017200
510.500000,0.998859,0.017200
510.600000,0.998860,0.017200
510.700000,0.998860,0.017100
510.800000,0.998860,0.017100
510.900000,0.998860,0.017100
511.000000,0.998863,0.017100
511.100000,0.998863,0.017100
511.200000,0.998864,0.017100
511.300000,0.998864,0.017100
511.400000,0.998865,0.017100
511.500000,0.998866,0.017100
511.600000,0.998866,0.017100
511.700000,0.998866,0.017100
511.800000,0.998867,0.017100
511.900000,0.998867,0.017100
512.000000,0.998868,0.017100
512.100000,0.998868,0.017100
512.200000,0.998868,0.017100
512.300000,0.998869,0.017100
512.400000,0.998869,0.017100
512.500000,0.998870,0.017100
512.600000,0.998870,0.017100
512.700000,0.998870,0.017000
512.800000,0.998870,0.017000
512.900000,0.998870,0.017000
513.000000,0.998871,0.016900
513.100000,0.998872,0.016900
513.200000,0.998872,0.017000
513.300000,0.998872,0.016900
513.400000,0.998872,0.016900
513.500000,0.998872,0.016900
513.600000,0.998873,0.016900
513.700000,0.998873,0.016900
513.800000,0.998874,0.016900
513.900000,0.998875,0.016900
514.000000,0.998876,0.016900
514.100000,0.998876,0.016900
514.200000,0.998876,0.016900
514.300000,0.998876,0.017000
514.400000,0.998877,0.017000
514.500000,0.998877,0.016900
514.600000,0.998878,0.016900
514.700000,0.998878,0.016900
514.800000,0.998878,0.016900
514.900000,0.998879,0.016900
515.000000,0.998880,0.017000
515.100000,0.998880,0.017000
515.200000,0.998881,0.016900
515.300000,0.998881,0.016900
515.400000,0.998882,0.017000
515.500000,0.998883,0.016800
515.600000,0.998884,0.016800
515.700000,0.998885,0.016900
515.800000,0.998886,0.016900
515.900000,0.998887,0.016900
516.000000,0.998887,0.016900
516.100000,0.998887,0.016900
516.200000,0.998888,0.016900
516.300000,0.998888,0.016900
516.400000,0.998888,0.016900
516.500000,0.998889,0.016900
516.600000,0.998889,0.016900
516.700000,0.998890,0.016800
516.800000,0.998890,0.016800
516.900000,0.998890,0.016800
517.000000,0.998890,0.016800
517.100000,0.998891,0.016800
517.200000,0.998891,0.016800
517.300000,0.998891,0.016800
517.400000,0.998891,0.016700
517.500000,0.998891,0.016700
517.600000,0.998892,0.016700
517.700000,0.998892,0.016700
517.800000,0.998893,0.016700
517.900000,0.998893,0.016700
518.000000,0.998894,0.016600
518.100000,0.998894,0.016600
518.200000,0.998894,0.016600
518.300000,0.998894,0.016600
518.400000,0.998896,0.016700
518.500000,0.998897,0.016600
518.600000,0.998897,0.016600
518.700000,0.998897,0.016700
518.800000,0.998899,0.016600
518.900000,0.998899,0.016600
519.000000,0.998900,0.016600
519.100000,0.998901,0.016600
519.200000,0.998901,0.016600
519.300000,0.998901,0.016500
519.400000,0.998902,0.016400
519.500000,0.998902,0.016500
519.600000,0.998902,0.016400
519.700000,0.998903,0.016500
519.800000,0.998903,0.016500
519.900000,0.998903,0.016400
520.000000,0.998904,0.016600
520.100000,0.998905,0.016600
520.200000,0.998905,0.016600
520.300000,0.998905,0.016600
520.400000,0.998906,0.016500
520.500000,0.998906,0.016600
520.600000,0.998907,0.016600
520.700000,0.998907,0.016600
520.800000,0.998907,0.016600
520.900000,0.998907,0.016600
521.000000,0.998908,0.016600
521.100000,0.998908,0.016600
521.200000,0.998908,0.016600
521.300000,0.998908,0.016600
521.400000,0.998908,0.016600
521.500000,0.998909,0.016600
521.600000,0.998909,0.016500
521.700000,0.998910,0.016500
521.800000,0.998910,0.016500
521.900000,0.998910,0.016400
522.000000,0.998912,0.016600
522.100000,0.998912,0.016400
522.200000,0.998913,0.016300
522.300000,0.998914,0.016300
522.400000,0.998914,0.016300
522.500000,0.998914,0.016300
522.600000,0.998914,0.016300
522.700000,0.998915,0.016300
522.800000,0.998915,0.016300
522.900000,0.998915,0.016300
523.000000,0.998915,0.016300
523.100000,0.998915,0.016300
523.200000,0.998915,0.016300
523.300000,0.998916,0.016300
523.400000,0.998917,0.016400
523.500000,0.998917,0.016400
523.600000,0.998917,0.016300
523.700000,0.998918,0.016400
523.800000,0.998918,0.016400
523.900000,0.998918,0.016400
524.000000,0.998918,0.016400
524.100000,0.998920,0.016200
524.200000,0.998920,0.016200
524.300000,0.998921,0.016200
524.400000,0.998921,0.016200
524.500000,0.998922,0.016400
524.600000,0.998922,0.016400
524.700000,0.998922,0.016400
524.800000,0.998922,0.016400
524.900000,0.998922,0.016400
525.000000,0.998922,0.016300
525.100000,0.998923,0.016300
525.200000,0.998923,0.016300
525.300000,0.998923,0.016300
525.400000,0.998924,0.016300
525.500000,0.998924,0.016300
525.600000,0.998924,0.016300
525.700000,0.998924,0.016300
525.800000,0.998924,0.016300
525.900000,0.998925,0.016300
526.000000,0.998925,0.016400
526.100000,0.998925,0.016400
526.200000,0.998925,0.016400
526.300000,0.998925,0.016400
526.400000,0.998926,0.016300
526.500000,0.998926,0.016400
526.600000,0.998927,0.016300
526.700000,0.998927,0.016300
526.800000,0.998927,0.016300
526.900000,0.998927,0.016300
527.000000,0.998927,0.016300
527.100000,0.998927,0.016300
527.200000,0.998927,0.016200
527.300000,0.998928,0.016200
527.400000,0.998929,0.016200
527.500000,0.998931,0.016200
527.600000,0.998931,0.016200
527.700000,0.998931,0.016200
527.800000,0.998932,0.016200
527.900000,0.998932,0.016200
528.000000,0.998932,0.016200
528.100000,0.998932,0.016200
528.200000,0.998933,0.016200
528.300000,0.998933,0.016200
528.400000,0.998933,0.016200
528.500000,0.998933,0.016200
528.600000,0.998934,0.016200
528.700000,0.998934,0.016200
528.800000,0.998934,0.016200
528.900000,0.998936,0.016200
529.000000,0.998936,0.016200
529.100000,0.998937,0.016200
529.200000,0.998937,0.016200
529.300000,0.998937,0.016200
529.400000,0.998937,0.016200
529.500000,0.998938,0.016200
529.600000,0.998938,0.016200
529.700000,0.998938,0.016200
529.800000,0.998938,0.016200
529.900000,0.998939,0.016100
530.000000,0.998940,0.016100
530.100000,0.998940,0.016100
530.200000,0.998940,0.016100
530.300000,0.998940,0.016100
530.400000,0.998941,0.016100
530.500000,0.998941,0.016100
530.600000,0.998942,0.016100
530.700000,0.998943,0.016100
530.800000,0.998943,0.016100
530.900000,0.998945,0.016100
531.000000,0.998945,0.016200
531.100000,0.998946,0.016100
531.200000,0.998946,0.016100
531.300000,0.998946,0.016100
531.400000,0.998947,0.016100
531.500000,0.998947,0.016100
531.600000,0.998947,0.016100
531.700000,0.998948,0.016100
531.800000,0.998948,0.016100
531.900000,0.998949,0.016100
532.000000,0.998949,0.016100
532.100000,0.998949,0.016100
532.200000,0.998949,0.016100
532.300000,0.998951,0.016100
532.400000,0.998952,0.016100
532.500000,0.998952,0.016100
532.600000,0.998952,0.016100
532.700000,0.998952,0.016100
532.800000,0.998953,0.016100
532.900000,0.998953,0.016100
533.000000,0.998953,0.016100
533.100000,0.998954,0.016200
533.200000,0.998954,0.016200
533.300000,0.998955,0.016200
533.400000,0.998955,0.016100
533.500000,0.998956,0.016100
533.600000,0.998956,0.016100
533.700000,0.998956,0.016100
533.800000,0.998957,0.016100
533.900000,0.998957,0.016100
534.000000,0.998957,0.016100
534.100000,0.998957,0.016100
534.200000,0.998958,0.016000
534.300000,0.998958,0.016100
534.400000,0.998959,0.016100
534.500000,0.998959,0.016100
534.600000,0.998959,0.016100
534.700000,0.998959,0.016000
534.800000,0.998959,0.016000
534.900000,0.998960,0.016100
535.000000,0.998961,0.016000
535.100000,0.998961,0.016000
535.200000,0.998961,0.016000
535.300000,0.998963,0.016000
535.400000,0.998963,0.016000
535.500000,0.998964,0.016000
535.600000,0.998965,0.016200
535.700000,0.998966,0.016100
535.800000,0.998966,0.016200
535.900000,0.998967,0.016200
536.000000,0.998967,0.016200
536.100000,0.998967,0.016200
536.200000,0.998967,0.016200
536.300000,0.998967,0.016200
536.400000,0.998967,0.016200
536.500000,0.998968,0.016200
536.600000,0.998968,0.016200
536.700000,0.998969,0.016200
536.800000,0.998970,0.016100
536.900000,0.998971,0.016100
537.000000,0.998971,0.016100
537.100000,0.998972,0.016100
537.200000,0.998972,0.016100
537.300000,0.998972,0.016100
537.400000,0.998972,0.016100
537.500000,0.998973,0.016100
537.600000,0.998973,0.016100
537.700000,0.998973,0.016100
537.800000,0.998974,0.016000
537.900000,0.998974,0.016000
538.000000,0.998974,0.016000
538.100000,0.998975,0.016000
538.200000,0.998975,0.016000
538.300000,0.998975,0.016000
538.400000,0.998975,0.016000
538.500000,0.998976,0.016000
538.600000,0.998976,0.016000
538.700000,0.998976,0.016000
538.800000,0.998977,0.016000
538.900000,0.998977,0.016000
539.000000,0.998977,0.016000
539.100000,0.998977,0.016000
539.200000,0.998978,0.016000
539.300000,0.998978,0.016000
539.400000,0.998979,0.016000
539.500000,0.998979,0.016000
539.600000,0.998979,0.016000
539.700000,0.998979,0.016000
539.800000,0.998980,0.016000
539.900000,0.998981,0.016000
540.000000,0.998981,0.016000
540.100000,0.998982,0.016000
540.200000,0.998982,0.016000
540.300000,0.998983,0.016000
540.400000,0.998983,0.016000
540.500000,0.998983,0.016000
540.600000,0.998984,0.016000
540.700000,0.998984,0.016000
540.800000,0.998984,0.016000
540.900000,0.998984,0.016000
541.000000,0.998985,0.016000
541.100000,0.998985,0.016000
541.200000,0.998985,0.016000
541.300000,0.998985,0.016000
541.400000,0.998985,0.016000
541.500000,0.998986,0.015900
541.600000,0.998986,0.015900
541.700000,0.998986,0.015900
541.800000,0.998987,0.015900
541.900000,0.998987,0.015900
542.000000,0.998988,0.015900
542.100000,0.998988,0.015900
542.200000,0.998988,0.015900
542.300000,0.998988,0.015900
542.400000,0.998989,0.015900
542.500000,0.998989,0.015900
542.600000,0.998989,0.015900
542.700000,0.998989,0.015900
542.800000,0.998989,0.015900
542.900000,0.998990,0.015900
543.000000,0.998990,0.015900
543.100000,0.998991,0.016000
543.200000,0.998992,0.016000
543.300000,0.998992,0.015900
543.400000,0.998992,0.015900
543.500000,0.998992,0.015900
543.600000,0.998993,0.016000
543.700000,0.998993,0.015900
543.800000,0.998994,0.015900
543.900000,0.998994,0.016000
544.000000,0.998995,0.016000
544.100000,0.998995,0.016000
544.200000,0.998995,0.016000
544.300000,0.998996,0.015900
544.400000,0.998996,0.015900
544.500000,0.998996,0.015900
544.600000,0.998997,0.016000
544.700000,0.998997,0.016000
544.800000,0.998997,0.016000
544.900000,0.998997,0.016000
545.000000,0.998998,0.015900
545.100000,0.998998,0.016000
545.200000,0.998999,0.016100
545.300000,0.998999,0.016100
545.400000,0.998999,0.016100
545.500000,0.998999,0.016100
545.600000,0.998999,0.016100
545.700000,0.999000,0.016100
545.800000,0.999001,0.016000
545.900000,0.999001,0.016000
546.000000,0.999001,0.016000
546.100000,0.999001,0.016000
546.200000,0.999002,0.016100
546.300000,0.999002,0.016000
546.400000,0.999003,0.016000
546.500000,0.999003,0.016000
546.600000,0.999004,0.016000
546.700000,0.999004,0.016000
546.800000,0.999004,0.016000
546.900000,0.999005,0.016000
547.000000,0.999005,0.016000
547.100000,0.999006,0.016000
547.200000,0.999006,0.016000
547.300000,0.999006,0.016000
547.400000,0.999006,0.016000
547.500000,0.999006,0.016000
547.600000,0.999006,0.016000
547.700000,0.999007,0.016000
547.800000,0.999007,0.016000
547.900000,0.999007,0.016000
548.000000,0.999008,0.016000
548.100000,0.999008,0.016000
548.200000,0.999009,0.016000
548.300000,0.999009,0.016000
548.400000,0.999009,0.016000
548.500000,0.999010,0.016000
548.600000,0.999010,0.016000
548.700000,0.999010,0.016000
548.800000,0.999011,0.016000
548.900000,0.999011,0.016000
549.000000,0.999011,0.016000
549.100000,0.999011,0.016000
549.200000,0.999011,0.016000
549.300000,0.999012,0.015900
549.400000,0.999012,0.015900
549.500000,0.999012,0.015900
549.600000,0.999012,0.015900
549.700000,0.999012,0.015900
549.800000,0.999013,0.015900
549.900000,0.999013,0.015900
550.000000,0.999013,0.015900
550.100000,0.999013,0.015900
550.200000,0.999014,0.015900
550.300000,0.999014,0.015900
550.400000,0.999014,0.015900
550.500000,0.999015,0.016000
550.600000,0.999015,0.016000
550.700000,0.999015,0.015900
550.800000,0.999016,0.015900
550.900000,0.999016,0.015900
551.000000,0.999016,0.015900
551.100000,0.999016,0.015900
551.200000,0.999017,0.015900
551.300000,0.999017,0.015900
551.400000,0.999017,0.015900
551.500000,0.999018,0.015900
551.600000,0.999019,0.015900
551.700000,0.999019,0.015900
551.800000,0.999019,0.015900
551.900000,0.999020,0.015900
552.000000,0.999020,0.015900
552.100000,0.999021,0.015900
552.200000,0.999022,0.015900
552.300000,0.999022,0.015900
552.400000,0.999022,0.015900
552.500000,0.999023,0.015900
552.600000,0.999023,0.015900
552.700000,0.999023,0.015900
552.800000,0.999023,0.015900
552.900000,0.999023,0.015900
553.000000,0.999023,0.015900
553.100000,0.999024,0.015900
